LSN,EventTime(UTC+8),Event,Detail,File/Directory Name,Full Path,CreationTime,ModifiedTime,MFTModifiedTime,AccessedTime,Redo,Target VCN,Cluster Index
4414258427,,,,compositebus.inf_amd64_7500cffa210c6946,\Windows\System32\DriverStore\FileRepository\compositebus.inf_amd64_7500cffa210c6946,12/07/2019 17:13:16.1316,12/07/2019 17:13:16.1316,12/16/2022 16:11:44.1144,01/02/2023 21:12:24.1224,Update Resident Value,0x3AD,2
4414258461,,,,monitor.inf_amd64_8a98af5011ee4dc6,\Windows\System32\DriverStore\FileRepository\monitor.inf_amd64_8a98af5011ee4dc6,09/08/2022 11:12:18.1218,09/08/2022 11:12:18.1218,12/16/2022 16:11:44.1144,01/02/2023 21:12:24.1224,Update Resident Value,0x403,4
4414258495,,,,swenum.inf_amd64_16a14542b63c02af,\Windows\System32\DriverStore\FileRepository\swenum.inf_amd64_16a14542b63c02af,12/07/2019 17:13:19.1319,12/07/2019 17:13:19.1319,12/16/2022 16:11:44.1144,01/02/2023 21:12:24.1224,Update Resident Value,0x434,0
4414258529,,,,tdibth.inf_amd64_e1022e6b4f7ab56d,\Windows\System32\DriverStore\FileRepository\tdibth.inf_amd64_e1022e6b4f7ab56d,12/07/2019 17:13:40.1340,12/07/2019 17:13:40.1340,12/16/2022 16:11:44.1144,01/02/2023 21:12:24.1224,Update Resident Value,0x434,4
4414258563,,,,umbus.inf_amd64_b78a9c5b6fd62c27,\Windows\System32\DriverStore\FileRepository\umbus.inf_amd64_b78a9c5b6fd62c27,12/07/2019 17:13:23.1323,12/07/2019 17:13:23.1323,12/16/2022 16:11:44.1144,01/02/2023 21:12:24.1224,Update Resident Value,0x439,4
4414258597,,,,usb.inf_amd64_bdef7e9651a732bb,\Windows\System32\DriverStore\FileRepository\usb.inf_amd64_bdef7e9651a732bb,09/08/2022 11:12:28.1228,09/08/2022 11:12:28.1228,12/16/2022 16:11:44.1144,01/02/2023 21:12:24.1224,Update Resident Value,0x43A,6
4414258631,,,,LogFiles,\Windows\System32\LogFiles,12/07/2019 17:14:52.1452,01/02/2023 21:13:13.1313,01/02/2023 21:13:13.1313,01/02/2023 21:13:17.1317,Update Resident Value,0x45D,2
4414258665,,,,WMI,\Windows\System32\LogFiles\WMI,12/07/2019 17:14:52.1452,12/29/2022 23:35:49.3549,12/29/2022 23:35:49.3549,01/02/2023 21:13:17.1317,Update Resident Value,0x45F,4
4414258707,,,,RtBackup,\Windows\System32\LogFiles\WMI\RtBackup,12/07/2019 17:14:52.1452,12/29/2022 23:45:32.4532,12/29/2022 23:45:32.4532,01/02/2023 21:13:17.1317,Update Resident Value,0x45F,6
4414258763,,,,sru,\Windows\System32\sru,12/07/2019 17:14:52.1452,12/29/2022 23:35:48.3548,12/29/2022 23:35:48.3548,01/02/2023 21:15:40.1540,Update Resident Value,0x486,2
4414258797,,,,wbem,\Windows\System32\wbem,12/07/2019 17:14:52.1452,12/20/2022 22:04:31.431,12/20/2022 22:04:31.431,01/02/2023 21:12:22.1222,Update Resident Value,0x48C,2
4414258831,,,,WDI,\Windows\System32\WDI,12/07/2019 17:14:52.1452,12/26/2022 02:05:20.520,12/26/2022 02:05:20.520,01/02/2023 21:13:17.1317,Update Resident Value,0x48F,0
4414258865,,Updating Modified Time,ModifiedTime : 2023-01-02 21:09:59 -> 2023-01-02 21:16:51,Logs,\Windows\System32\winevt\Logs,12/07/2019 17:14:52.1452,01/02/2023 21:16:51.1651,01/02/2023 21:16:51.1651,01/02/2023 21:16:51.1651,Update Resident Value,0x4B8,2
4414258903,,,,SystemApps,\Windows\SystemApps,12/07/2019 17:14:52.1452,12/20/2022 22:04:26.426,12/20/2022 22:04:26.426,01/02/2023 21:14:12.1412,Update Resident Value,0x4BA,0
4414258937,,,,Microsoft.AAD.BrokerPlugin_cw5n1h2txyewy,\Windows\SystemApps\Microsoft.AAD.BrokerPlugin_cw5n1h2txyewy,12/07/2019 17:14:52.1452,12/20/2022 22:04:31.431,12/20/2022 22:04:31.431,01/02/2023 21:12:22.1222,Update Resident Value,0x4BA,2
4414258971,,,,Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy,\Windows\SystemApps\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy,12/07/2019 17:14:52.1452,12/16/2022 17:14:29.1429,12/16/2022 17:14:29.1429,01/02/2023 21:13:22.1322,Update Resident Value,0x4F0,6
4414259005,,,,Microsoft.Windows.FileExplorer_cw5n1h2txyewy,\Windows\SystemApps\Microsoft.Windows.FileExplorer_cw5n1h2txyewy,12/07/2019 17:14:52.1452,12/16/2022 17:28:07.287,12/16/2022 17:28:07.287,01/02/2023 21:11:51.1151,Update Resident Value,0x4F3,0
4414259039,,,,Microsoft.Windows.Search_cw5n1h2txyewy,\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy,12/07/2019 17:14:52.1452,12/20/2022 22:07:32.732,12/20/2022 22:07:32.732,01/02/2023 21:11:58.1158,Update Resident Value,0x4FF,4
4414259073,,,,pris,\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\pris,12/07/2019 22:55:44.5544,12/20/2022 22:04:31.431,12/20/2022 22:04:31.431,01/02/2023 21:11:58.1158,Update Resident Value,0x502,4
4414259107,,,,Microsoft.Windows.XGpuEjectDialog_cw5n1h2txyewy,\Windows\SystemApps\Microsoft.Windows.XGpuEjectDialog_cw5n1h2txyewy,12/07/2019 17:14:52.1452,12/16/2022 17:27:57.2757,12/16/2022 17:27:57.2757,01/02/2023 21:11:55.1155,Update Resident Value,0x505,4
4414259141,,,,MicrosoftWindows.Client.CBS_cw5n1h2txyewy,\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy,12/07/2019 17:14:52.1452,12/20/2022 22:08:02.82,12/20/2022 22:08:02.82,01/02/2023 21:14:13.1413,Update Resident Value,0x50D,6
4414259263,,,,MOUSOCOREWORKER.EXE-4429AC2B.pf,\Windows\Prefetch\MOUSOCOREWORKER.EXE-4429AC2B.pf,12/26/2022 08:07:23.723,01/02/2023 21:13:07.137,01/02/2023 21:13:07.137,01/02/2023 21:14:11.1411,Update Resident Value,0xB37,6
4414259297,,,,desktop.ini,\Program Files\desktop.ini,12/07/2019 17:14:54.1454,12/07/2019 17:12:42.1242,12/16/2022 16:10:02.102,01/02/2023 21:16:47.1647,Update Resident Value,0x1BF3,0
4414259331,,,,iexplore.exe,\Windows\WinSxS\amd64_microsoft-windows-i..etexplorer-optional_31bf3856ad364e35_11.0.19041.1566_none_5113d40e8c8409b9\iexplore.exe,09/08/2022 11:08:25.825,09/08/2022 11:08:25.825,12/20/2022 21:31:33.3133,01/02/2023 21:12:16.1216,Update Resident Value,0x1C35,6
4414259365,,,,AppxManifest.xml,\Program Files\WindowsApps\Microsoft.MixedReality.Portal_2000.21051.1282.0_x64__8wekyb3d8bbwe\AppxManifest.xml,12/18/2022 23:06:32.632,12/18/2022 23:06:32.632,12/18/2022 23:06:32.632,01/02/2023 21:12:05.125,Update Resident Value,0x1C5A,6
4414259399,,,,Microsoft.MixedReality.Portal_2000.21051.1282.0_neutral_~_8wekyb3d8bbwe.xml,\ProgramData\Microsoft\Windows\AppRepository\Microsoft.MixedReality.Portal_2000.21051.1282.0_neutral_~_8wekyb3d8bbwe.xml,12/18/2022 23:06:27.627,12/18/2022 23:06:27.627,12/18/2022 23:06:27.627,01/02/2023 21:14:26.1426,Update Resident Value,0x1C5B,2
4414259433,,,,AppxManifest.xml,\Program Files\WindowsApps\Microsoft.ScreenSketch_10.2008.2277.0_x64__8wekyb3d8bbwe\AppxManifest.xml,12/18/2022 23:06:34.634,12/18/2022 23:06:34.634,12/18/2022 23:06:34.634,01/02/2023 21:12:06.126,Update Resident Value,0x1C61,6
4414259467,,,,Microsoft.ScreenSketch_2020.814.2355.0_neutral_~_8wekyb3d8bbwe.xml,\ProgramData\Microsoft\Windows\AppRepository\Microsoft.ScreenSketch_2020.814.2355.0_neutral_~_8wekyb3d8bbwe.xml,12/18/2022 23:06:30.630,12/18/2022 23:06:30.630,12/18/2022 23:06:30.630,01/02/2023 21:14:21.1421,Update Resident Value,0x1C62,0
4414259501,,,,Microsoft.MixedReality.Portal_2000.21051.1282.0_x64__8wekyb3d8bbwe,\Program Files\WindowsApps\Microsoft.MixedReality.Portal_2000.21051.1282.0_x64__8wekyb3d8bbwe,12/18/2022 23:06:31.631,12/18/2022 23:06:41.641,12/18/2022 23:06:41.641,01/02/2023 21:12:06.126,Update Resident Value,0x1C8C,6
4414259535,,,,SVCHOST.EXE-FF256082.pf,\Windows\Prefetch\SVCHOST.EXE-FF256082.pf,12/26/2022 08:07:28.728,01/02/2023 21:13:05.135,01/02/2023 21:13:05.135,01/02/2023 21:14:11.1411,Update Resident Value,0x1CB2,6
4414259569,,,,3101192963.pri,\Windows\rescache\_merged\4245263321\3101192963.pri,12/21/2022 01:21:26.2126,12/21/2022 01:21:26.2126,12/21/2022 01:21:26.2126,01/02/2023 21:13:22.1322,Update Resident Value,0x1CD9,0
4414259669,,,,AppxManifest.xml,\Program Files\WindowsApps\Microsoft.WindowsCalculator_11.2210.0.0_x64__8wekyb3d8bbwe\AppxManifest.xml,12/18/2022 23:05:31.531,12/18/2022 23:05:31.531,12/18/2022 23:05:31.531,01/02/2023 21:12:04.124,Update Resident Value,0x1D8C,2
4414259703,,,,Microsoft.WindowsCalculator_2021.2210.0.0_neutral_~_8wekyb3d8bbwe.xml,\ProgramData\Microsoft\Windows\AppRepository\Microsoft.WindowsCalculator_2021.2210.0.0_neutral_~_8wekyb3d8bbwe.xml,12/18/2022 23:05:25.525,12/18/2022 23:05:25.525,12/18/2022 23:05:25.525,01/02/2023 21:14:20.1420,Update Resident Value,0x1D8D,6
4414259767,,,,AppxManifest.xml,\Program Files\WindowsApps\Microsoft.XboxGameOverlay_1.54.4001.0_x64__8wekyb3d8bbwe\AppxManifest.xml,12/18/2022 23:02:25.225,12/18/2022 23:02:25.225,12/18/2022 23:02:25.225,01/02/2023 21:11:59.1159,Update Resident Value,0x1D9D,0
4414259801,,,,Microsoft.XboxGameOverlay_1.54.4001.0_neutral_~_8wekyb3d8bbwe.xml,\ProgramData\Microsoft\Windows\AppRepository\Microsoft.XboxGameOverlay_1.54.4001.0_neutral_~_8wekyb3d8bbwe.xml,12/18/2022 23:02:21.221,12/18/2022 23:02:21.221,12/18/2022 23:02:21.221,01/02/2023 21:14:28.1428,Update Resident Value,0x1D9E,0
4414259835,,,,d46e7e8f71065d435a9ad825022dd3f1,\Windows\assembly\NativeImages_v4.0.30319_64\Microsoft.Vd8d53cb8#\d46e7e8f71065d435a9ad825022dd3f1,12/20/2022 22:59:53.5953,12/20/2022 22:59:53.5953,12/20/2022 22:59:53.5953,01/02/2023 21:14:20.1420,Update Resident Value,0x1DA1,2
4414259869,,,,ServiceHub.Host.netfx.x64.exe.log,\Users\blueangel\AppData\Local\Microsoft\CLR_v4.0\UsageLogs\ServiceHub.Host.netfx.x64.exe.log,12/20/2022 23:00:43.043,12/29/2022 23:06:46.646,12/29/2022 23:06:46.646,01/02/2023 21:14:22.1422,Update Resident Value,0x1DBA,2
4414259969,,,,RUNTIMEBROKER.EXE-FB245451.pf,\Windows\Prefetch\RUNTIMEBROKER.EXE-FB245451.pf,12/27/2022 12:43:20.4320,01/02/2023 21:10:27.1027,01/02/2023 21:10:27.1027,01/02/2023 21:14:11.1411,Update Resident Value,0x1E06,4
4414260003,,,,_4ht.fdt,\Users\blueangel\AppData\Roaming\Evernote\conduit-fs\https%3A%2F%2Fwww.evernote.com\junghoonoh1275\cosm\storage\note\_4ht.fdt,12/29/2022 22:37:38.3738,12/29/2022 22:37:38.3738,12/29/2022 22:37:38.3738,01/02/2023 21:13:57.1357,Update Resident Value,0x1E29,2
4414260037,,,,NonCritical_Update;ScanForUp_d82e3e820afdce653c07e138d5d3224c5d1da9_00000000_b5df1691-f193-4b9d-b58a-5cff63c00bcf,\ProgramData\Microsoft\Windows\WER\ReportArchive\NonCritical_Update;ScanForUp_d82e3e820afdce653c07e138d5d3224c5d1da9_00000000_b5df1691-f193-4b9d-b58a-5cff63c00bcf,12/18/2022 23:01:47.147,12/18/2022 23:01:47.147,12/18/2022 23:01:47.147,01/02/2023 21:13:17.1317,Update Resident Value,0x1EC2,2
4414260071,,,,goopdateres_ko.dll,\Program Files (x86)\Dropbox\Update\1.3.685.1\goopdateres_ko.dll,12/20/2022 21:32:45.3245,12/20/2022 21:32:42.3242,12/20/2022 21:32:42.3242,01/02/2023 21:13:47.1347,Update Resident Value,0x1ED6,6
4414260149,,,,2166b72a163fd89c6ccfdd84d71a2f68,\Windows\assembly\NativeImages_v4.0.30319_32\System.Memory\2166b72a163fd89c6ccfdd84d71a2f68,12/18/2022 23:09:32.932,12/20/2022 22:59:11.5911,12/20/2022 22:59:11.5911,01/02/2023 21:14:23.1423,Update Resident Value,0x1EF0,4
4414260235,,,,b811418332ae2baf4dd29438281466ff,\Windows\assembly\NativeImages_v4.0.30319_64\Microsoft.V9ec52f61#\b811418332ae2baf4dd29438281466ff,12/20/2022 23:00:00.00,12/20/2022 23:00:00.00,12/20/2022 23:00:00.00,01/02/2023 21:14:20.1420,Update Resident Value,0x1EFA,4
4414260313,,,,7c1ade1f93e5179b6948b593eec68ad7,\Windows\assembly\NativeImages_v4.0.30319_64\Microsoft.V48e6e4d8#\7c1ade1f93e5179b6948b593eec68ad7,12/20/2022 23:00:02.02,12/20/2022 23:00:02.02,12/20/2022 23:00:02.02,01/02/2023 21:14:19.1419,Update Resident Value,0x1F06,0
4414260347,,,,AC,\Users\blueangel\AppData\Local\Packages\Microsoft.UI.Xaml.2.7_8wekyb3d8bbwe\AC,12/18/2022 22:48:33.4833,12/18/2022 22:48:33.4833,12/18/2022 22:48:33.4833,01/02/2023 21:13:09.139,Update Resident Value,0x1F71,0
4414260447,,,,AppxManifest.xml,\Program Files\WindowsApps\Microsoft.Office.OneNote_16001.14326.21146.0_x64__8wekyb3d8bbwe\AppxManifest.xml,12/18/2022 23:02:53.253,12/18/2022 23:02:53.253,12/18/2022 23:02:53.253,01/02/2023 21:12:00.120,Update Resident Value,0x1F9B,4
4414260481,,,,Microsoft.Office.OneNote_16001.14326.21146.0_neutral_~_8wekyb3d8bbwe.xml,\ProgramData\Microsoft\Windows\AppRepository\Microsoft.Office.OneNote_16001.14326.21146.0_neutral_~_8wekyb3d8bbwe.xml,12/18/2022 23:02:46.246,12/18/2022 23:02:46.246,12/18/2022 23:02:46.246,01/02/2023 21:14:28.1428,Update Resident Value,0x1F9B,6
4414260515,,,,Microsoft.Getstarted_2021.2210.3.0_neutral_~_8wekyb3d8bbwe.xml,\ProgramData\Microsoft\Windows\AppRepository\Microsoft.Getstarted_2021.2210.3.0_neutral_~_8wekyb3d8bbwe.xml,12/18/2022 23:02:47.247,12/18/2022 23:02:47.247,12/18/2022 23:02:47.247,01/02/2023 21:14:28.1428,Update Resident Value,0x1FA0,0
