LSN,EventTime(UTC+8),Event,Detail,File/Directory Name,Full Path,CreationTime,ModifiedTime,MFTModifiedTime,AccessedTime,Redo,Target VCN,Cluster Index
4398400796,,File Deletion,,LOG.old~RF4e098.TMP,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\Default\LOG.old~RF4e098.TMP,12/29/22 23:40,12/29/22 23:40,12/29/22 23:40,12/29/22 23:40,Deallocate File Record Segment,0x6A65,0
4398400942,,Renaming File,LOG.old -> LOG.old~RF4e098.TMP,LOG.old~RF4e098.TMP,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\Default\LOG.old~RF4e098.TMP,,,,,Create Attribute,0x6967,2
4398401342,,Renaming File,LOG -> LOG.old,LOG.old,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\Default\LOG.old,,,,,Create Attribute,0x20A2,0
4398401585,,Updating MFTModified Time,MFTModifiedTime : 2022-12-29 22:15:10 -> 2022-12-29 23:40:53,LOG.old~RF4e098.TMP,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\Default\LOG.old~RF4e098.TMP,,,,,Update Resident Value,0x6967,2
4398401805,,,,LOG.old,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\Default\LOG.old,12/16/22 17:27,12/29/22 22:15,12/29/22 23:40,12/29/22 22:15,Update Resident Value,0x20A2,0
4398401927,,File Deletion,,LOG.old~RF4e098.TMP,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\Default\LOG.old~RF4e098.TMP,12/16/22 17:27,12/29/22 21:58,12/29/22 23:40,12/29/22 21:58,Deallocate File Record Segment,0x6967,2
4398402127,12/16/22 17:27,File Creation,,LOG,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\Default\LOG,12/16/22 17:27,12/29/22 23:40,12/29/22 23:40,12/29/22 23:40,Initialize File Record Segment,0x6967,2
4398402347,,,,LOG,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\Default\LOG,12/16/22 17:27,12/29/22 23:40,12/29/22 23:40,12/29/22 23:40,Update Resident Value,0x6967,2
4398402371,,Writing Content of Resident File,Writing Size : 0,,,,,,,Update Resident Value,0x693A,6
4398402690,,Writing Content of Resident File,Writing Size : 280,,,,,,,Update Resident Value,0x693A,6
