eventtime,filename,filepath,ml_confidence,lf_lsn,lf_cluster_index,usn_usn,hybrid_confidence,confidence_boost,risk_level,rule_applied,source,has_logfile_evidence,has_usnjrnl_evidence,lf_event,usn_event_info,cross_artifact_validation_score,timestamp_manipulation_pattern_score,zero_in_nanoseconds,is_tunneling
1/4/23 21:38,c7816b3b-527f-4929-961b-fed1add59289.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\c7816b3b-527f-4929-961b-fed1add59289.tmp,0.1598,6276490862.0,4.0,995870832.0,0.9,0.7402,HIGH,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),both,True,True,Time Reversal Event,Basic_Info_Changed,3,1,False,False
1/4/23 21:38,988640e4-ae95-4269-ab76-09bf79b183c8.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\988640e4-ae95-4269-ab76-09bf79b183c8.tmp,0.1598,6276422063.0,6.0,995857104.0,0.9,0.7402,HIGH,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),both,True,True,Time Reversal Event,Basic_Info_Changed,3,1,False,False
1/4/23 21:37,6d2cd247-0cec-45b1-aed8-e0ec9b5d4800.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\6d2cd247-0cec-45b1-aed8-e0ec9b5d4800.tmp,0.1598,6276359271.0,4.0,995840720.0,0.9,0.7402,HIGH,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),both,True,True,Time Reversal Event,Basic_Info_Changed,3,1,False,False
1/4/23 21:37,d95dde05-e4fd-48bc-8942-f59b03721838.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\d95dde05-e4fd-48bc-8942-f59b03721838.tmp,0.1598,6276289483.0,6.0,995826320.0,0.9,0.7402,HIGH,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),both,True,True,Time Reversal Event,Basic_Info_Changed,3,1,False,False
1/4/23 21:36,628514bc-938c-4804-8710-73abf871ba95.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\628514bc-938c-4804-8710-73abf871ba95.tmp,0.1598,6276203773.0,4.0,995805152.0,0.9,0.7402,HIGH,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),both,True,True,Time Reversal Event,Basic_Info_Changed,3,2,False,False
1/4/23 21:36,8d972a63-d48d-4da1-ad4f-9d0ebaeb0043.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\8d972a63-d48d-4da1-ad4f-9d0ebaeb0043.tmp,0.1398,6276133289.0,0.0,995790472.0,0.9,0.7602,HIGH,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),both,True,True,Time Reversal Event,Basic_Info_Changed,3,2,False,False
1/4/23 21:49,38769fa8-6c22-4403-83e7-b628fe1402ad.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\38769fa8-6c22-4403-83e7-b628fe1402ad.tmp,0.1398,6277922749.0,2.0,996184208.0,0.9,0.7602,HIGH,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),both,True,True,Time Reversal Event,Basic_Info_Changed,3,2,False,False
1/4/23 21:49,e7998e73-248d-4bf8-8339-85feb3eac7e4.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\e7998e73-248d-4bf8-8339-85feb3eac7e4.tmp,0.1498,6277969110.0,4.0,996197072.0,0.9,0.7502,HIGH,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),both,True,True,Time Reversal Event,Basic_Info_Changed,3,2,False,False
1/4/23 21:49,efeae708-a953-431e-9c63-d8bf9a36332c.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\efeae708-a953-431e-9c63-d8bf9a36332c.tmp,0.1398,6278031095.0,2.0,996218128.0,0.9,0.7602,HIGH,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),both,True,True,Time Reversal Event,Basic_Info_Changed,3,2,False,False
1/4/23 21:53,7abde083-bb12-42a0-8e84-879dcfcd5008.tmp,\Users\blueangel\AppData\Roaming\Microsoft\Teams\Partitions\msa\7abde083-bb12-42a0-8e84-879dcfcd5008.tmp,0.1098,6279059700.0,2.0,996429376.0,0.9,0.7902,HIGH,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),both,True,True,Time Reversal Event,Basic_Info_Changed,3,2,False,False
1/4/23 21:59,15d93b83-56c5-4969-aa44-c4b043816449.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\15d93b83-56c5-4969-aa44-c4b043816449.tmp,0.1398,6280123345.0,2.0,996624064.0,0.9,0.7602,HIGH,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),both,True,True,Time Reversal Event,Basic_Info_Changed,3,2,False,False
1/4/23 21:58,1e03cd17-3495-4873-a576-447db194e5da.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\1e03cd17-3495-4873-a576-447db194e5da.tmp,0.1498,6280056309.0,4.0,996608400.0,0.9,0.7502,HIGH,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),both,True,True,Time Reversal Event,Basic_Info_Changed,3,1,False,False
1/4/23 21:58,0d0e9e19-1e87-4fee-9128-abecb53bcf9a.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\0d0e9e19-1e87-4fee-9128-abecb53bcf9a.tmp,0.1498,6279987351.0,4.0,996592592.0,0.9,0.7502,HIGH,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),both,True,True,Time Reversal Event,Basic_Info_Changed,3,1,False,False
1/4/23 21:57,59bf0db4-ae6f-4d5b-8089-eabc78277edc.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\59bf0db4-ae6f-4d5b-8089-eabc78277edc.tmp,0.1398,6279928776.0,2.0,996577712.0,0.9,0.7602,HIGH,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),both,True,True,Time Reversal Event,Basic_Info_Changed,3,2,False,False
1/4/23 21:57,5e222b1d-0930-4cae-9144-fd7c48d64110.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\5e222b1d-0930-4cae-9144-fd7c48d64110.tmp,0.1498,6279848936.0,6.0,996561424.0,0.9,0.7502,HIGH,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),both,True,True,Time Reversal Event,Basic_Info_Changed,3,2,False,False
1/4/23 21:56,021afc8d-c898-4991-81df-ed1db95715ef.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\021afc8d-c898-4991-81df-ed1db95715ef.tmp,0.1398,6279778153.0,2.0,996539040.0,0.9,0.7602,HIGH,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),both,True,True,Time Reversal Event,Basic_Info_Changed,3,2,False,False
1/4/23 21:56,db59a055-7ce1-4b54-b795-ec4076f3b309.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\db59a055-7ce1-4b54-b795-ec4076f3b309.tmp,0.1498,6279649762.0,4.0,996516272.0,0.9,0.7502,HIGH,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),both,True,True,Time Reversal Event,Basic_Info_Changed,3,2,False,False
1/4/23 21:55,c033b901-e4ec-41af-8cb3-b1074b296bb1.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\c033b901-e4ec-41af-8cb3-b1074b296bb1.tmp,0.1498,6279564613.0,4.0,996499744.0,0.9,0.7502,HIGH,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),both,True,True,Time Reversal Event,Basic_Info_Changed,3,1,False,False
1/4/23 21:55,60d3bf8b-92fa-44ea-8371-d25b85124427.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\60d3bf8b-92fa-44ea-8371-d25b85124427.tmp,0.1498,6279504726.0,4.0,996483792.0,0.9,0.7502,HIGH,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),both,True,True,Time Reversal Event,Basic_Info_Changed,3,1,False,False
1/4/23 21:54,430558e2-816c-44b4-b269-a39198f19ff6.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\430558e2-816c-44b4-b269-a39198f19ff6.tmp,0.1498,6279430304.0,4.0,996466688.0,0.9,0.7502,HIGH,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),both,True,True,Time Reversal Event,Basic_Info_Changed,3,2,False,False
1/4/23 21:54,ed121a3e-028f-45fb-b62a-dc277369672f.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\ed121a3e-028f-45fb-b62a-dc277369672f.tmp,0.1498,6279326014.0,4.0,996449232.0,0.9,0.7502,HIGH,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),both,True,True,Time Reversal Event,Basic_Info_Changed,3,2,False,False
1/4/23 21:53,253e4ff1-873a-4512-84a9-c2093b894d4b.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\253e4ff1-873a-4512-84a9-c2093b894d4b.tmp,0.1498,6279090505.0,4.0,996431664.0,0.9,0.7502,HIGH,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),both,True,True,Time Reversal Event,Basic_Info_Changed,3,2,False,False
1/4/23 21:53,IDX_CONTENT_TASKBARHEADLINES.json.~tmp,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\ShellFeeds\IDX_CONTENT_TASKBARHEADLINES.json.~tmp,0.1098,6278606206.0,4.0,996365464.0,0.9,0.7902,HIGH,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),both,True,True,Time Reversal Event & Changing FileAttribute,Basic_Info_Changed,3,2,False,False
1/4/23 21:50,214bdc7a-0fb1-4174-abeb-05ddcfc58e27.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\214bdc7a-0fb1-4174-abeb-05ddcfc58e27.tmp,0.1498,6278100223.0,4.0,996231712.0,0.9,0.7502,HIGH,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),both,True,True,Time Reversal Event,Basic_Info_Changed,3,2,False,False
1/4/23 21:53,74672ba5-6852-4bab-b6e6-ad78a40351eb.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\74672ba5-6852-4bab-b6e6-ad78a40351eb.tmp,0.1398,6278542782.0,2.0,996346480.0,0.9,0.7602,HIGH,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),both,True,True,Time Reversal Event,Basic_Info_Changed,3,2,False,False
1/4/23 21:53,9ec53dc5-d202-46c4-9fae-c3603cadb67a.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\9ec53dc5-d202-46c4-9fae-c3603cadb67a.tmp,0.1398,6278526215.0,2.0,996342880.0,0.9,0.7602,HIGH,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),both,True,True,Time Reversal Event,Basic_Info_Changed,3,2,False,False
