LSN,EventTime(UTC+8),Event,Detail,File/Directory Name,Full Path,CreationTime,ModifiedTime,MFTModifiedTime,AccessedTime,Redo,Target VCN,Cluster Index,is_timestomped,is_suspicious_execution,is_suspicious,label_source
10574458089,12/28/23 22:06:54,File Creation,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 22:06:54,12/28/23 22:06:54,12/28/23 22:06:54,12/28/23 22:06:54,Initialize File Record Segment,0x3267,2,0,0,0,
10574458316,12/28/23 22:06:54,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,,,,,Update Resident Value,0x3267,2,0,0,0,
10574458958,12/28/23 22:06:54,Updating Modified Time,ModifiedTime : 2023-12-28 22:06:35 -> 2023-12-28 22:06:54,UDB-User23847576+RemoteGraph.sql <Guessed>,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql,,,,,Update Resident Value,0x6E75,2,0,0,0,
10574459336,12/28/23 22:06:54,File Deletion,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 22:06:54,12/28/23 22:06:54,12/28/23 22:06:54,12/28/23 22:06:54,Deallocate File Record Segment,0x3267,2,0,0,0,
10574469216,12/28/23 22:06:54,# Check Point,,,,,,,,Compensation Log Record,0x76498E0E,2,0,0,0,
10574469253,12/28/23 22:06:54,Updating Modified Time,ModifiedTime : 2023-12-28 22:06:43 -> 2023-12-28 22:06:55,current_log.txt <Guessed>,\Users\blueangel\AppData\Local\CiscoSpark\current_log.txt,,,,,Update Resident Value,0xC5,4,0,0,0,
10574469428,12/28/23 22:06:54,File Creation,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 22:06:54,12/28/23 22:07:00,12/28/23 22:07:00,12/28/23 22:07:00,Initialize File Record Segment,0x3267,2,0,0,0,
10574469663,12/28/23 22:06:54,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,,,,,Update Resident Value,0x3267,2,0,0,0,
10574470299,12/28/23 22:06:54,Updating Modified Time,ModifiedTime : 2023-12-28 22:06:54 -> 2023-12-28 22:07:00,UDB-User23847576+RemoteGraph.sql <Guessed>,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql,,,,,Update Resident Value,0x6E75,2,0,0,0,
10574470685,12/28/23 22:06:54,File Deletion,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 22:06:54,12/28/23 22:07:00,12/28/23 22:07:00,12/28/23 22:07:00,Deallocate File Record Segment,0x3267,2,0,0,0,
10574480557,12/28/23 22:06:54,# Check Point,,,,,,,,Compensation Log Record,0x7649BA5B,2,0,0,0,
10574480594,12/28/23 22:06:54,Updating Modified Time,ModifiedTime : 2023-12-28 22:06:55 -> 2023-12-28 22:07:01,current_log.txt <Guessed>,\Users\blueangel\AppData\Local\CiscoSpark\current_log.txt,,,,,Update Resident Value,0xC5,4,0,0,0,
10574480713,12/28/23 22:06:54,File Creation,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 22:06:54,12/28/23 22:07:02,12/28/23 22:07:02,12/28/23 22:07:02,Initialize File Record Segment,0x3267,2,0,0,0,
10574480948,12/28/23 22:06:54,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,,,,,Update Resident Value,0x3267,2,0,0,0,
10574481631,12/28/23 22:06:54,Updating Modified Time,ModifiedTime : 2023-12-28 22:07:00 -> 2023-12-28 22:07:02,UDB-User23847576+RemoteGraph.sql <Guessed>,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql,,,,,Update Resident Value,0x6E75,2,0,0,0,
10574482021,12/28/23 22:06:54,File Deletion,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 22:06:54,12/28/23 22:07:02,12/28/23 22:07:02,12/28/23 22:07:02,Deallocate File Record Segment,0x3267,2,0,0,0,
10574482206,12/28/23 22:06:54,File Creation,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 22:06:54,12/28/23 22:07:03,12/28/23 22:07:03,12/28/23 22:07:03,Initialize File Record Segment,0x3267,2,0,0,0,
10574482441,12/28/23 22:06:54,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,,,,,Update Resident Value,0x3267,2,0,0,0,
10574483075,12/28/23 22:06:54,Updating Modified Time,ModifiedTime : 2023-12-28 22:07:02 -> 2023-12-28 22:07:03,UDB-User23847576+RemoteGraph.sql <Guessed>,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql,,,,,Update Resident Value,0x6E75,2,0,0,0,
10574483464,12/28/23 22:06:54,File Deletion,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 22:06:54,12/28/23 22:07:03,12/28/23 22:07:03,12/28/23 22:07:03,Deallocate File Record Segment,0x3267,2,0,0,0,
10574483677,12/28/23 22:06:54,File Creation,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 22:06:54,12/28/23 22:07:05,12/28/23 22:07:05,12/28/23 22:07:05,Initialize File Record Segment,0x3267,2,0,0,0,
10574483904,12/28/23 22:06:54,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,,,,,Update Resident Value,0x3267,2,0,0,0,
10574484549,12/28/23 22:06:54,Updating Modified Time,ModifiedTime : 2023-12-28 22:07:03 -> 2023-12-28 22:07:05,UDB-User23847576+RemoteGraph.sql <Guessed>,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql,,,,,Update Resident Value,0x6E75,2,0,0,0,
10574484927,12/28/23 22:06:54,File Deletion,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 22:06:54,12/28/23 22:07:05,12/28/23 22:07:05,12/28/23 22:07:05,Deallocate File Record Segment,0x3267,2,0,0,0,
10574485120,12/28/23 22:06:54,File Creation,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 22:06:54,12/28/23 22:07:05,12/28/23 22:07:05,12/28/23 22:07:05,Initialize File Record Segment,0x3267,2,0,0,0,
10574485347,12/28/23 22:06:54,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,,,,,Update Resident Value,0x3267,2,0,0,0,
10574486367,12/28/23 22:06:54,File Deletion,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 22:06:54,12/28/23 22:07:05,12/28/23 22:07:05,12/28/23 22:07:05,Deallocate File Record Segment,0x3267,2,0,0,0,
10574486561,12/28/23 22:06:54,File Creation,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 22:06:54,12/28/23 22:07:05,12/28/23 22:07:05,12/28/23 22:07:05,Initialize File Record Segment,0x3267,2,0,0,0,
10574486788,,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,,,,,Update Resident Value,0x3267,2,0,0,0,
10574487811,,File Deletion,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 22:06:54,12/28/23 22:07:05,12/28/23 22:07:05,12/28/23 22:07:05,Deallocate File Record Segment,0x3267,2,0,0,0,
10574487932,,Updating Modified Time,ModifiedTime : 2023-12-28 22:07:01 -> 2023-12-28 22:07:07,current_log.txt <Guessed>,\Users\blueangel\AppData\Local\CiscoSpark\current_log.txt,,,,,Update Resident Value,0xC5,4,0,0,0,
10574497816,,# Check Point,,,,,,,,Compensation Log Record,0x7649FDBE,2,0,0,0,
10574497911,,Updating Modified Time,ModifiedTime : 2023-12-28 22:06:13 -> 2023-12-28 22:07:14,scope_v2.json <Guessed>,\Users\blueangel\AppData\Roaming\Evernote\sentry\scope_v2.json,,,,,Update Resident Value,0x6C31,2,0,0,0,
10574498170,,Writing Content of Non-Resident File,Data Runs(in Volume) : 265373(14),,,,,,,Update Mapping Pairs,0x6C31,2,0,0,0,
10574498700,,Writing Content of Non-Resident File,Data Runs(in Volume) : 278811(14),,,,,,,Update Mapping Pairs,0x6C31,2,0,0,0,
10574498913,,Updating Modified Time,ModifiedTime : 2023-12-28 22:07:07 -> 2023-12-28 22:07:13,current_log.txt <Guessed>,\Users\blueangel\AppData\Local\CiscoSpark\current_log.txt,,,,,Update Resident Value,0xC5,4,0,0,0,
10574508747,,# Check Point,,,,,,,,Compensation Log Record,0x764A2879,2,0,0,0,
10574508918,12/28/23 22:07:21,File Creation,,TELEMETRY.ASM-WINDOWSSQ.json.new,\ProgramData\Microsoft\Diagnosis\DownloadedSettings\TELEMETRY.ASM-WINDOWSSQ.json.new,12/28/23 22:07:21,12/28/23 22:07:21,12/28/23 22:07:21,12/28/23 22:07:21,Initialize File Record Segment,0x3267,2,0,0,0,
10574509356,,File Deletion,,TELEMETRY.ASM-WINDOWSSQ.json.new,\ProgramData\Microsoft\Diagnosis\DownloadedSettings\TELEMETRY.ASM-WINDOWSSQ.json.new,12/28/23 22:07:21,12/28/23 22:07:21,12/28/23 22:07:21,12/28/23 22:07:21,Deallocate File Record Segment,0x3267,2,0,0,0,
10574509539,12/28/23 22:07:24,File Creation,,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/28/23 22:07:24,12/28/23 22:07:24,12/28/23 22:07:24,12/28/23 22:07:24,Initialize File Record Segment,0x3267,2,0,0,0,
10574509774,12/28/23 22:07:24,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,,,,,Update Resident Value,0x3267,2,0,0,0,
10574510384,12/28/23 22:07:24,Updating Modified Time,ModifiedTime : 2023-12-28 22:06:54 -> 2023-12-28 22:07:24,UDB-User23847576+LocalStorage.sql <Guessed>,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql,,,,,Update Resident Value,0x6E74,6,0,0,0,
10574510770,12/28/23 22:07:24,File Deletion,,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/28/23 22:07:24,12/28/23 22:07:24,12/28/23 22:07:24,12/28/23 22:07:24,Deallocate File Record Segment,0x3267,2,0,0,0,
10574510955,12/28/23 22:07:24,File Creation,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 22:07:24,12/28/23 22:07:24,12/28/23 22:07:24,12/28/23 22:07:24,Initialize File Record Segment,0x3267,2,0,0,0,
10574511190,12/28/23 22:07:24,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,,,,,Update Resident Value,0x3267,2,0,0,0,
10574511796,12/28/23 22:07:24,Updating Modified Time,ModifiedTime : 2023-12-28 22:07:05 -> 2023-12-28 22:07:24,UDB-User23847576+RemoteGraph.sql <Guessed>,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql,,,,,Update Resident Value,0x6E75,2,0,0,0,
10574512182,12/28/23 22:07:24,File Deletion,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 22:07:24,12/28/23 22:07:24,12/28/23 22:07:24,12/28/23 22:07:24,Deallocate File Record Segment,0x3267,2,0,0,0,
10574522054,12/28/23 22:07:24,# Check Point,,,,,,,,Compensation Log Record,0x764A5C74,2,0,0,0,
10574522155,12/28/23 22:07:24,File Creation,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 22:07:24,12/28/23 22:07:30,12/28/23 22:07:30,12/28/23 22:07:30,Initialize File Record Segment,0x3267,2,0,0,0,
10574522390,12/28/23 22:07:24,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,,,,,Update Resident Value,0x3267,2,0,0,0,
10574523024,12/28/23 22:07:24,Updating Modified Time,ModifiedTime : 2023-12-28 22:07:24 -> 2023-12-28 22:07:30,UDB-User23847576+RemoteGraph.sql <Guessed>,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql,,,,,Update Resident Value,0x6E75,2,0,0,0,
10574523410,12/28/23 22:07:24,File Deletion,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 22:07:24,12/28/23 22:07:30,12/28/23 22:07:30,12/28/23 22:07:30,Deallocate File Record Segment,0x3267,2,0,0,0,
10574523531,12/28/23 22:07:24,Updating Modified Time,ModifiedTime : 2023-12-28 22:07:13 -> 2023-12-28 22:07:31,current_log.txt <Guessed>,\Users\blueangel\AppData\Local\CiscoSpark\current_log.txt,,,,,Update Resident Value,0xC5,4,0,0,0,
10574523739,12/28/23 22:07:24,Updating Modified Time,ModifiedTime : 2023-12-28 22:06:35 -> 2023-12-28 22:07:35,store.bin <Guessed>,\Users\blueangel\AppData\Local\Dropbox\metrics\store.bin,,,,,Update Resident Value,0x14CF4,6,0,0,0,
10574523979,12/28/23 22:07:24,Writing Content of Non-Resident File,Data Runs(in Volume) : 48836(7),,,,,,,Update Mapping Pairs,0x14CF4,6,0,0,0,
10574524226,12/28/23 22:07:24,Updating Modified Time,ModifiedTime : 2023-12-28 22:02:35 -> 2023-12-28 22:07:35,lscache.dat <Guessed>,\ProgramData\Avast Software\Avast\lscache.dat,,,,,Update Resident Value,0x3189,6,0,0,0,
10574524473,12/28/23 22:07:24,File Creation,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 22:07:24,12/28/23 22:07:35,12/28/23 22:07:35,12/28/23 22:07:35,Initialize File Record Segment,0x3267,2,0,0,0,
10574524700,12/28/23 22:07:24,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,,,,,Update Resident Value,0x3267,2,0,0,0,
10574525336,12/28/23 22:07:24,Updating Modified Time,ModifiedTime : 2023-12-28 22:07:30 -> 2023-12-28 22:07:35,UDB-User23847576+RemoteGraph.sql <Guessed>,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql,,,,,Update Resident Value,0x6E75,2,0,0,0,
10574525726,12/28/23 22:07:24,File Deletion,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 22:07:24,12/28/23 22:07:35,12/28/23 22:07:35,12/28/23 22:07:35,Deallocate File Record Segment,0x3267,2,0,0,0,
10574525911,12/28/23 22:07:24,File Creation,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 22:07:24,12/28/23 22:07:35,12/28/23 22:07:35,12/28/23 22:07:35,Initialize File Record Segment,0x3267,2,0,0,0,
10574526146,12/28/23 22:07:24,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,,,,,Update Resident Value,0x3267,2,0,0,0,
10574527215,12/28/23 22:07:24,File Deletion,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 22:07:24,12/28/23 22:07:35,12/28/23 22:07:35,12/28/23 22:07:35,Deallocate File Record Segment,0x3267,2,0,0,0,
10574527400,12/28/23 22:07:24,File Creation,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 22:07:24,12/28/23 22:07:35,12/28/23 22:07:35,12/28/23 22:07:35,Initialize File Record Segment,0x3267,2,0,0,0,
10574527635,,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,,,,,Update Resident Value,0x3267,2,0,0,0,
10574528659,,File Deletion,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 22:07:24,12/28/23 22:07:35,12/28/23 22:07:35,12/28/23 22:07:35,Deallocate File Record Segment,0x3267,2,0,0,0,
10574538775,,# Check Point,,,,,,,,Compensation Log Record,0x764A9DBD,2,0,0,0,
10574548563,,# Check Point,,,,,,,,Compensation Log Record,0x764AC3F9,2,0,0,0,
10574548656,,Updating Modified Time,ModifiedTime : 2023-12-28 22:07:31 -> 2023-12-28 22:07:43,current_log.txt <Guessed>,\Users\blueangel\AppData\Local\CiscoSpark\current_log.txt,,,,,Update Resident Value,0xC5,4,0,0,0,
10574548711,,Updating Modified Time,ModifiedTime : 2023-12-28 22:07:43 -> 2023-12-28 22:07:49,current_log.txt <Guessed>,\Users\blueangel\AppData\Local\CiscoSpark\current_log.txt,,,,,Update Resident Value,0xC5,4,0,0,0,
10574558517,,# Check Point,,,,,,,,Compensation Log Record,0x764AEAE3,2,0,0,0,
10574558618,12/28/23 22:07:54,File Creation,,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/28/23 22:07:54,12/28/23 22:07:54,12/28/23 22:07:54,12/28/23 22:07:54,Initialize File Record Segment,0x3267,2,0,0,0,
10574558853,12/28/23 22:07:54,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,,,,,Update Resident Value,0x3267,2,0,0,0,
10574559487,12/28/23 22:07:54,Updating Modified Time,ModifiedTime : 2023-12-28 22:07:24 -> 2023-12-28 22:07:54,UDB-User23847576+LocalStorage.sql <Guessed>,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql,,,,,Update Resident Value,0x6E74,6,0,0,0,
10574559873,12/28/23 22:07:54,File Deletion,,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/28/23 22:07:54,12/28/23 22:07:54,12/28/23 22:07:54,12/28/23 22:07:54,Deallocate File Record Segment,0x3267,2,0,0,0,
10574560058,12/28/23 22:07:54,File Creation,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 22:07:54,12/28/23 22:07:54,12/28/23 22:07:54,12/28/23 22:07:54,Initialize File Record Segment,0x3267,2,0,0,0,
10574560294,12/28/23 22:07:54,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,,,,,Update Resident Value,0x3267,2,0,0,0,
10574560928,12/28/23 22:07:54,Updating Modified Time,ModifiedTime : 2023-12-28 22:07:35 -> 2023-12-28 22:07:54,UDB-User23847576+RemoteGraph.sql <Guessed>,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql,,,,,Update Resident Value,0x6E75,2,0,0,0,
10574561314,12/28/23 22:07:54,File Deletion,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 22:07:54,12/28/23 22:07:54,12/28/23 22:07:54,12/28/23 22:07:54,Deallocate File Record Segment,0x3267,2,0,0,0,
10574561499,12/28/23 22:07:54,File Creation,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 22:07:54,12/28/23 22:07:55,12/28/23 22:07:55,12/28/23 22:07:55,Initialize File Record Segment,0x3267,2,0,0,0,
10574561726,12/28/23 22:07:54,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,,,,,Update Resident Value,0x3267,2,0,0,0,
10574562354,12/28/23 22:07:54,Updating Modified Time,ModifiedTime : 2023-12-28 22:07:54 -> 2023-12-28 22:07:55,UDB-User23847576+RemoteGraph.sql <Guessed>,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql,,,,,Update Resident Value,0x6E75,2,0,0,0,
10574562732,12/28/23 22:07:54,File Deletion,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 22:07:54,12/28/23 22:07:55,12/28/23 22:07:55,12/28/23 22:07:55,Deallocate File Record Segment,0x3267,2,0,0,0,
10574562925,12/28/23 22:07:54,File Creation,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 22:07:54,12/28/23 22:07:56,12/28/23 22:07:56,12/28/23 22:07:56,Initialize File Record Segment,0x3267,2,0,0,0,
10574563152,,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,,,,,Update Resident Value,0x3267,2,0,0,0,
10574563772,,Updating Modified Time,ModifiedTime : 2023-12-28 22:07:55 -> 2023-12-28 22:07:56,UDB-User23847576+RemoteGraph.sql <Guessed>,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql,,,,,Update Resident Value,0x6E75,2,0,0,0,
10574564158,,File Deletion,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 22:07:54,12/28/23 22:07:56,12/28/23 22:07:56,12/28/23 22:07:56,Deallocate File Record Segment,0x3267,2,0,0,0,
