LSN,EventTime(UTC+8),Event,Detail,File/Directory Name,Full Path,CreationTime,ModifiedTime,MFTModifiedTime,AccessedTime,Redo,Target VCN,Cluster Index
6276070977,1/4/23 14:14,File Creation,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,1/4/23 14:14,1/4/23 21:35,1/4/23 21:35,1/4/23 21:35,Initialize File Record Segment,0x22D1,0
6276071204,,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,,,,,Update Resident Value,0x22D1,0
6276071838,,Updating Modified Time,ModifiedTime : 2023-01-04 21:35:29 -> 2023-01-04 21:35:34,UDB-User23847576+RemoteGraph.sql <Guessed>,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql,,,,,Update Resident Value,0x6E75,2
6276072224,,File Deletion,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,1/4/23 14:14,1/4/23 21:35,1/4/23 21:35,1/4/23 21:35,Deallocate File Record Segment,0x22D1,0
6276072409,1/4/23 14:14,File Creation,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,1/4/23 14:14,1/4/23 21:35,1/4/23 21:35,1/4/23 21:35,Initialize File Record Segment,0x22D1,0
6276072693,,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,,,,,Update Resident Value,0x22D1,0
6276073714,,File Deletion,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,1/4/23 14:14,1/4/23 21:35,1/4/23 21:35,1/4/23 21:35,Deallocate File Record Segment,0x22D1,0
6276073835,,Updating Modified Time,ModifiedTime : 2023-01-04 21:35:32 -> 2023-01-04 21:35:35,current_log.txt <Guessed>,\Users\blueangel\AppData\Local\CiscoSpark\current_log.txt,,,,,Update Resident Value,0x6C15,4
6276073902,,Writing Content of Non-Resident File,Data Runs(in Volume) : 395465(16),,,,,,,Update Mapping Pairs,0x155DD,4
6276074017,1/4/23 21:35,File Creation,,bb79ca3a-aeef-4399-b246-f9f5da00cac7.tmp,\Users\blueangel\AppData\Local\Temp\bb79ca3a-aeef-4399-b246-f9f5da00cac7.tmp,1/4/23 21:35,1/4/23 21:35,1/4/23 21:35,1/4/23 21:35,Initialize File Record Segment,0x22D1,0
6276074374,,Updating Modified Time,ModifiedTime : 2023-01-04 21:34:56 -> 2023-01-04 21:35:36,Temp <Guessed>,\Users\blueangel\AppData\Local\Temp,,,,,Update Resident Value,0x68B9,2
6276074573,,Updating Modified Time,ModifiedTime : 2023-01-04 21:35:26 -> 2023-01-04 21:35:36,QuotaManager-journal <Guessed>,\Users\blueangel\AppData\Roaming\Microsoft\Teams\Partitions\msa\QuotaManager-journal,,,,,Update Resident Value,0x155DD,4
6276074656,,Updating Modified Time,ModifiedTime : 2023-01-04 21:35:35 -> 2023-01-04 21:35:38,current_log.txt <Guessed>,\Users\blueangel\AppData\Local\CiscoSpark\current_log.txt,,,,,Update Resident Value,0x6C15,4
6276074775,1/4/23 14:14,File Creation,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,1/4/23 14:14,1/4/23 21:35,1/4/23 21:35,1/4/23 21:35,Initialize File Record Segment,0x22D8,4
6276075002,,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,,,,,Update Resident Value,0x22D8,4
6276075646,,Updating Modified Time,ModifiedTime : 2023-01-04 21:35:34 -> 2023-01-04 21:35:39,UDB-User23847576+RemoteGraph.sql <Guessed>,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql,,,,,Update Resident Value,0x6E75,2
6276076022,,File Deletion,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,1/4/23 14:14,1/4/23 21:35,1/4/23 21:35,1/4/23 21:35,Deallocate File Record Segment,0x22D8,4
6276076209,,Updating Modified Time,ModifiedTime : 2023-01-04 21:34:39 -> 2023-01-04 21:35:39,store.bin <Guessed>,\Users\blueangel\AppData\Local\Dropbox\metrics\store.bin,,,,,Update Resident Value,0x14CF4,6
