lf_lsn,eventtime,lf_event,lf_detail,filename,filepath,lf_creation_time,lf_modified_time,lf_mft_modified_time,lf_accessed_time,lf_redo,lf_target_vcn,lf_cluster_index,is_tunneling,merge_key,source,has_logfile_evidence,has_usnjrnl_evidence
203690372,2008-07-21 09:31:00,Time Reversal Event,CreationTime : 2008-07-21 09:31:04 -> 2008-05-14 05:30:11,_REGISTRY_USER_USRCLASS_S-1-5-21-484763869-796845957-839522115-500,\System Volume Information\_restore{72FA17C4-4189-4FF0-8037-5773EBACA0FD}\RP24\snapshot\_REGISTRY_USER_USRCLASS_S-1-5-21-484763869-796845957-839522115-500,,,,,Update Resident Value,0x200D,0,False,\System Volume Information\_restore{72FA17C4-4189-4FF0-8037-5773EBACA0FD}\RP24\snapshot\_REGISTRY_USER_USRCLASS_S-1-5-21-484763869-796845957-839522115-500|_REGISTRY_USER_USRCLASS_S-1-5-21-484763869-796845957-839522115-500,logfile_only,True,False
203712963,2008-07-21 09:31:00,Time Reversal Event,ModifiedTime : 2008-07-21 09:31:06 -> 2008-05-14 05:26:16/ MFTModifiedTime : 2008-07-21 09:31:06 -> 2008-05-14 05:26:16,ComDb.Dat,\System Volume Information\_restore{72FA17C4-4189-4FF0-8037-5773EBACA0FD}\RP24\snapshot\ComDb.Dat,,,,,Update Resident Value,0x200F,0,False,\System Volume Information\_restore{72FA17C4-4189-4FF0-8037-5773EBACA0FD}\RP24\snapshot\ComDb.Dat|ComDb.Dat,logfile_only,True,False
203715550,2008-07-21 09:31:00,Time Reversal Event,ModifiedTime : 2008-07-21 09:31:06 -> 2008-07-21 09:22:21/ MFTModifiedTime : 2008-07-21 09:31:06 -> 2008-07-21 09:22:21,$WinMgmt.CFG,\System Volume Information\_restore{72FA17C4-4189-4FF0-8037-5773EBACA0FD}\RP24\snapshot\Repository\$WinMgmt.CFG,,,,,Update Resident Value,0x2010,0,False,\System Volume Information\_restore{72FA17C4-4189-4FF0-8037-5773EBACA0FD}\RP24\snapshot\Repository\$WinMgmt.CFG|$WinMgmt.CFG,logfile_only,True,False
203715993,2008-07-21 09:31:00,Time Reversal Event,ModifiedTime : 2008-07-21 09:31:06 -> 2008-07-21 09:27:39/ MFTModifiedTime : 2008-07-21 09:31:06 -> 2008-07-21 09:27:39,INDEX.BTR,\System Volume Information\_restore{72FA17C4-4189-4FF0-8037-5773EBACA0FD}\RP24\snapshot\Repository\FS\INDEX.BTR,,,,,Update Resident Value,0x2010,4,False,\System Volume Information\_restore{72FA17C4-4189-4FF0-8037-5773EBACA0FD}\RP24\snapshot\Repository\FS\INDEX.BTR|INDEX.BTR,logfile_only,True,False
203716370,2008-07-21 09:31:00,Time Reversal Event,ModifiedTime : 2008-07-21 09:31:06 -> 2008-07-21 09:27:39/ MFTModifiedTime : 2008-07-21 09:31:06 -> 2008-07-21 09:27:39,INDEX.MAP,\System Volume Information\_restore{72FA17C4-4189-4FF0-8037-5773EBACA0FD}\RP24\snapshot\Repository\FS\INDEX.MAP,,,,,Update Resident Value,0x2010,6,False,\System Volume Information\_restore{72FA17C4-4189-4FF0-8037-5773EBACA0FD}\RP24\snapshot\Repository\FS\INDEX.MAP|INDEX.MAP,logfile_only,True,False
203716680,2008-07-21 09:31:00,Time Reversal Event,ModifiedTime : 2008-07-21 09:31:06 -> 2008-07-21 09:27:39/ MFTModifiedTime : 2008-07-21 09:31:06 -> 2008-07-21 09:27:39,MAPPING.VER,\System Volume Information\_restore{72FA17C4-4189-4FF0-8037-5773EBACA0FD}\RP24\snapshot\Repository\FS\MAPPING.VER,,,,,Update Resident Value,0x2011,0,False,\System Volume Information\_restore{72FA17C4-4189-4FF0-8037-5773EBACA0FD}\RP24\snapshot\Repository\FS\MAPPING.VER|MAPPING.VER,logfile_only,True,False
203717043,2008-07-21 09:31:00,Time Reversal Event,ModifiedTime : 2008-07-21 09:31:06 -> 2008-07-20 07:51:19/ MFTModifiedTime : 2008-07-21 09:31:06 -> 2008-07-20 07:51:19,MAPPING1.MAP,\System Volume Information\_restore{72FA17C4-4189-4FF0-8037-5773EBACA0FD}\RP24\snapshot\Repository\FS\MAPPING1.MAP,,,,,Update Resident Value,0x2011,2,False,\System Volume Information\_restore{72FA17C4-4189-4FF0-8037-5773EBACA0FD}\RP24\snapshot\Repository\FS\MAPPING1.MAP|MAPPING1.MAP,logfile_only,True,False
203717417,2008-07-21 09:31:00,Time Reversal Event,ModifiedTime : 2008-07-21 09:31:06 -> 2008-07-21 09:27:39/ MFTModifiedTime : 2008-07-21 09:31:06 -> 2008-07-21 09:27:39,MAPPING2.MAP,\System Volume Information\_restore{72FA17C4-4189-4FF0-8037-5773EBACA0FD}\RP24\snapshot\Repository\FS\MAPPING2.MAP,,,,,Update Resident Value,0x2011,4,False,\System Volume Information\_restore{72FA17C4-4189-4FF0-8037-5773EBACA0FD}\RP24\snapshot\Repository\FS\MAPPING2.MAP|MAPPING2.MAP,logfile_only,True,False
203718213,2008-07-21 09:31:00,Time Reversal Event,ModifiedTime : 2008-07-21 09:31:06 -> 2008-07-21 09:27:39/ MFTModifiedTime : 2008-07-21 09:31:06 -> 2008-07-21 09:27:39,OBJECTS.DATA,\System Volume Information\_restore{72FA17C4-4189-4FF0-8037-5773EBACA0FD}\RP24\snapshot\Repository\FS\OBJECTS.DATA,,,,,Update Resident Value,0x2011,6,False,\System Volume Information\_restore{72FA17C4-4189-4FF0-8037-5773EBACA0FD}\RP24\snapshot\Repository\FS\OBJECTS.DATA|OBJECTS.DATA,logfile_only,True,False
203718626,2008-07-21 09:31:00,Time Reversal Event,ModifiedTime : 2008-07-21 09:31:06 -> 2008-07-21 09:27:39/ MFTModifiedTime : 2008-07-21 09:31:06 -> 2008-07-21 09:27:39,OBJECTS.MAP,\System Volume Information\_restore{72FA17C4-4189-4FF0-8037-5773EBACA0FD}\RP24\snapshot\Repository\FS\OBJECTS.MAP,,,,,Update Resident Value,0x2012,0,False,\System Volume Information\_restore{72FA17C4-4189-4FF0-8037-5773EBACA0FD}\RP24\snapshot\Repository\FS\OBJECTS.MAP|OBJECTS.MAP,logfile_only,True,False
