eventtime,filename,filepath,ml_confidence,hybrid_confidence,confidence_boost,ml_classification,hybrid_classification,rule_applied,cross_artifact_validation_score,has_logfile_evidence,zero_in_nanoseconds
12/26/23 0:04,11a8ccd2-750d-4e27-adcc-6ad1a2db8ad7.tmp,\Users\blueangel\AppData\Roaming\Evernote\Partitions\name\11a8ccd2-750d-4e27-adcc-6ad1a2db8ad7.tmp,0.1098,0.9,0.7902,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,False
12/26/23 0:04,d863aa00-e831-4ca7-a2d8-11351677c750.tmp,\Users\blueangel\AppData\Roaming\Evernote\d863aa00-e831-4ca7-a2d8-11351677c750.tmp,0.1098,0.9,0.7902,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,False
12/26/23 0:04,61e71646-e307-470d-8f24-0606f7e848e7.tmp,\Users\blueangel\AppData\Roaming\Microsoft\Teams\61e71646-e307-470d-8f24-0606f7e848e7.tmp,0.1098,0.9,0.7902,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,False
12/26/23 0:06,V6Q7NAQC2B16A2FMOZHG.temp,\Users\blueangel\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\V6Q7NAQC2B16A2FMOZHG.temp,0.1098,0.9,0.7902,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,False
12/26/23 0:04,cad59324-fb0d-460f-9b3a-3d049e5bcb53.tmp,\Users\blueangel\AppData\Roaming\Evernote\cad59324-fb0d-460f-9b3a-3d049e5bcb53.tmp,0.1098,0.9,0.7902,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,False
12/26/23 0:05,b37397cb-81c0-4b2d-9d68-929f3cd6cc7b.tmp,\Users\blueangel\AppData\Roaming\Dropbox\b37397cb-81c0-4b2d-9d68-929f3cd6cc7b.tmp,0.1098,0.9,0.7902,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,False
12/26/23 0:05,Text file conversion UNIX - Windows.whs,\Users\blueangel\AppData\Local\Temp\RarSFX1\Text file conversion UNIX - Windows.whs,0.1198,0.9,0.7802,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,True
12/26/23 0:05,Boot Sector NTFS.tpl,\Users\blueangel\AppData\Local\Temp\RarSFX1\Boot Sector NTFS.tpl,0.1298,0.9,0.7702,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,True
12/26/23 0:05,HFS+ Volume Header.tpl,\Users\blueangel\AppData\Local\Temp\RarSFX1\HFS+ Volume Header.tpl,0.1298,0.9,0.7702,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,True
12/26/23 0:05,Master Boot Record.tpl,\Users\blueangel\AppData\Local\Temp\RarSFX1\Master Boot Record.tpl,0.1298,0.9,0.7702,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,True
