eventtime,filename,filepath,ml_confidence,lf_lsn,lf_cluster_index,usn_usn,hybrid_confidence,confidence_boost,risk_level,rule_applied,source,has_logfile_evidence,has_usnjrnl_evidence,lf_event,usn_event_info,cross_artifact_validation_score,timestamp_manipulation_pattern_score,zero_in_nanoseconds,is_tunneling
12/26/23 15:19,prbC4FD.tmp,\Users\blueangel\AppData\Local\Temp\prbC4FD.tmp,0.1597,10055008858.0,4.0,1717260888.0,0.9,0.7403,HIGH,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),both,True,True,Time Reversal Event,Basic_Info_Changed / Data_Added / Data_Overwritten / Data_Truncated,3,2,False,False
12/26/23 15:15,WmiApRpl.h,\Windows\INF\WmiApRpl\WmiApRpl.h,0.2197,10054582021.0,4.0,1717154192.0,0.9,0.6803,HIGH,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),both,True,True,Time Reversal Event,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten,3,1,False,False
12/26/23 0:13,344db9e0ced35349bae84ab4f5aa218e,\Windows\System32\config\systemprofile\AppData\Local\344db9e0ced35349bae84ab4f5aa218e,0.0998,10052982441.0,2.0,1716803456.0,0.9,0.8002,HIGH,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),both,True,True,Time Reversal Event & Changing FileAttribute,Basic_Info_Changed / Compression_Changed / Data_Overwritten / Content_Indexed_Attr_Changed,3,2,False,False
12/26/23 0:13,42c9039d29cae94cb7c552543e5aff6d,\Windows\System32\config\systemprofile\AppData\Local\42c9039d29cae94cb7c552543e5aff6d,0.0898,10052980374.0,2.0,1716802128.0,0.9,0.8102,HIGH,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),both,True,True,Time Reversal Event & Changing FileAttribute,Basic_Info_Changed / Compression_Changed / Data_Overwritten / Content_Indexed_Attr_Changed,3,2,False,False
12/26/23 0:13,a0baa35fb8790042b21adbf3226e9e78,\Windows\System32\config\systemprofile\AppData\Local\a0baa35fb8790042b21adbf3226e9e78,0.0898,10052978261.0,2.0,1716800688.0,0.9,0.8102,HIGH,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),both,True,True,Time Reversal Event & Changing FileAttribute,Basic_Info_Changed / Compression_Changed / Data_Overwritten / Content_Indexed_Attr_Changed,3,2,False,False
12/26/23 0:13,3999ce2e524d034eac1edfd9c84a4ac8,\Windows\System32\config\systemprofile\AppData\Local\3999ce2e524d034eac1edfd9c84a4ac8,0.1097,10052976179.0,2.0,1716799360.0,0.9,0.7903,HIGH,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),both,True,True,Time Reversal Event & Changing FileAttribute,Basic_Info_Changed / Compression_Changed / Data_Overwritten / Content_Indexed_Attr_Changed,3,2,False,False
12/26/23 0:13,9990b6108d7bd4429762c0ff594deda6,\Windows\System32\config\systemprofile\AppData\Local\9990b6108d7bd4429762c0ff594deda6,0.1097,10052974127.0,2.0,1716798032.0,0.9,0.7903,HIGH,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),both,True,True,Time Reversal Event & Changing FileAttribute,Basic_Info_Changed / Compression_Changed / Data_Overwritten / Content_Indexed_Attr_Changed,3,2,False,False
12/26/23 0:13,78e0fa9d9275b94fbc003f3699097407,\Windows\System32\config\systemprofile\AppData\Local\78e0fa9d9275b94fbc003f3699097407,0.1097,10052972359.0,2.0,1716796592.0,0.9,0.7903,HIGH,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),both,True,True,Time Reversal Event & Changing FileAttribute,Basic_Info_Changed / Compression_Changed / Data_Overwritten / Content_Indexed_Attr_Changed,3,2,False,False
12/26/23 0:13,a2747bb90ae9a046b6f51465b6aa2dd5,\Windows\System32\config\systemprofile\AppData\Local\a2747bb90ae9a046b6f51465b6aa2dd5,0.1097,10052970467.0,2.0,1716795264.0,0.9,0.7903,HIGH,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),both,True,True,Time Reversal Event & Changing FileAttribute,Basic_Info_Changed / Compression_Changed / Data_Overwritten / Content_Indexed_Attr_Changed,3,2,False,False
12/26/23 0:13,f559b26028e56e4996be7db0fc747acc,\Windows\System32\config\systemprofile\AppData\Local\f559b26028e56e4996be7db0fc747acc,0.0898,10052966125.0,2.0,1716793936.0,0.9,0.8102,HIGH,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),both,True,True,Time Reversal Event & Changing FileAttribute,Basic_Info_Changed / Compression_Changed / Data_Overwritten / Content_Indexed_Attr_Changed,3,2,False,False
12/26/23 0:13,efd6e7077ec96a499d7fd3f8e7734181,\Windows\System32\config\systemprofile\AppData\Local\efd6e7077ec96a499d7fd3f8e7734181,0.0898,10052964013.0,2.0,1716792496.0,0.9,0.8102,HIGH,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),both,True,True,Time Reversal Event & Changing FileAttribute,Basic_Info_Changed / Compression_Changed / Data_Overwritten / Content_Indexed_Attr_Changed,3,2,False,False
12/26/23 0:13,09a5dd246305d641b9f78020a66ad7bc,\Windows\System32\config\systemprofile\AppData\Local\09a5dd246305d641b9f78020a66ad7bc,0.0898,10052961903.0,2.0,1716791168.0,0.9,0.8102,HIGH,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),both,True,True,Time Reversal Event & Changing FileAttribute,Basic_Info_Changed / Compression_Changed / Data_Overwritten / Content_Indexed_Attr_Changed,3,2,False,False
12/26/23 0:13,b3545409b03689409663260c60227beb,\Windows\System32\config\systemprofile\AppData\Local\b3545409b03689409663260c60227beb,0.0898,10052959851.0,2.0,1716789840.0,0.9,0.8102,HIGH,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),both,True,True,Time Reversal Event & Changing FileAttribute,Basic_Info_Changed / Compression_Changed / Data_Overwritten / Content_Indexed_Attr_Changed,3,2,False,False
12/26/23 0:13,4a8d2e53e807e8429a0350b222b537ae,\Windows\System32\config\systemprofile\AppData\Local\4a8d2e53e807e8429a0350b222b537ae,0.0898,10052958071.0,2.0,1716788400.0,0.9,0.8102,HIGH,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),both,True,True,Time Reversal Event & Changing FileAttribute,Basic_Info_Changed / Compression_Changed / Data_Overwritten / Content_Indexed_Attr_Changed,3,2,False,False
12/26/23 0:13,5851f164e1e9914fa7fa1dc471f157fc,\Windows\System32\config\systemprofile\AppData\Local\5851f164e1e9914fa7fa1dc471f157fc,0.0898,10052956005.0,2.0,1716787072.0,0.9,0.8102,HIGH,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),both,True,True,Time Reversal Event & Changing FileAttribute,Basic_Info_Changed / Compression_Changed / Data_Overwritten / Content_Indexed_Attr_Changed,3,2,False,False
12/26/23 0:13,8c02976e963c9c458a8abb788dfc5398,\Windows\System32\config\systemprofile\AppData\Local\8c02976e963c9c458a8abb788dfc5398,0.0898,10052954293.0,2.0,1716785744.0,0.9,0.8102,HIGH,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),both,True,True,Time Reversal Event & Changing FileAttribute,Basic_Info_Changed / Compression_Changed / Data_Overwritten / Content_Indexed_Attr_Changed,3,2,False,False
12/26/23 0:13,05a2d614f473d040af50382813672698,\Windows\System32\config\systemprofile\AppData\Local\05a2d614f473d040af50382813672698,0.1097,10052881672.0,4.0,1716737032.0,0.9,0.7903,HIGH,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),both,True,True,Time Reversal Event & Changing FileAttribute,Basic_Info_Changed / Compression_Changed / Data_Overwritten / Content_Indexed_Attr_Changed,3,2,False,False
12/26/23 0:13,fcf03efeed6d174f9270de10ad805fed,\Windows\System32\config\systemprofile\AppData\Local\fcf03efeed6d174f9270de10ad805fed,0.1097,10052876876.0,2.0,1716734184.0,0.9,0.7903,HIGH,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),both,True,True,Time Reversal Event & Changing FileAttribute,Basic_Info_Changed / Compression_Changed / Data_Overwritten / Content_Indexed_Attr_Changed,3,2,False,False
12/26/23 0:13,8caff6392279c547a1e45b051f9a0a6b,\Windows\System32\config\systemprofile\AppData\Local\8caff6392279c547a1e45b051f9a0a6b,0.0998,10052872746.0,0.0,1716731408.0,0.9,0.8002,HIGH,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),both,True,True,Time Reversal Event & Changing FileAttribute,Basic_Info_Changed / Compression_Changed / Data_Overwritten / Content_Indexed_Attr_Changed,3,2,False,False
12/26/23 0:13,b92de673fe982a4c8136a3f94959862e,\Windows\System32\config\systemprofile\AppData\Local\b92de673fe982a4c8136a3f94959862e,0.1097,10052868591.0,6.0,1716728632.0,0.9,0.7903,HIGH,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),both,True,True,Time Reversal Event & Changing FileAttribute,Basic_Info_Changed / Compression_Changed / Data_Overwritten / Content_Indexed_Attr_Changed,3,2,False,False
12/26/23 0:05,language.dat,\Users\blueangel\AppData\Local\Temp\RarSFX1\language.dat,0.1498,10050638701.0,0.0,1715814976.0,0.9,0.7502,HIGH,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),both,True,True,Time Reversal Event,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten,3,2,True,False
12/26/23 0:05,HFS+ Volume Header.tpl,\Users\blueangel\AppData\Local\Temp\RarSFX1\HFS+ Volume Header.tpl,0.1298,10050637832.0,6.0,1715814504.0,0.9,0.7702,HIGH,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),both,True,True,Time Reversal Event,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten,3,2,True,False
12/26/23 0:05,File Type Signatures Search.txt,\Users\blueangel\AppData\Local\Temp\RarSFX1\File Type Signatures Search.txt,0.1398,10050636787.0,2.0,1715813848.0,0.9,0.7602,HIGH,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),both,True,True,Time Reversal Event,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten,3,2,True,False
12/26/23 0:05,FAT LFN Entry.tpl,\Users\blueangel\AppData\Local\Temp\RarSFX1\FAT LFN Entry.tpl,0.1398,10050635821.0,0.0,1715813272.0,0.9,0.7602,HIGH,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),both,True,True,Time Reversal Event,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten,3,2,True,False
12/26/23 0:05,FAT Directory Entry.tpl,\Users\blueangel\AppData\Local\Temp\RarSFX1\FAT Directory Entry.tpl,0.1398,10050634861.0,4.0,1715812760.0,0.9,0.7602,HIGH,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),both,True,True,Time Reversal Event,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten,3,2,True,False
12/26/23 0:05,Ext Superblock.tpl,\Users\blueangel\AppData\Local\Temp\RarSFX1\Ext Superblock.tpl,0.1398,10050633883.0,4.0,1715812232.0,0.9,0.7602,HIGH,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),both,True,True,Time Reversal Event,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten,3,2,True,False
12/26/23 0:05,Ext Inode.tpl,\Users\blueangel\AppData\Local\Temp\RarSFX1\Ext Inode.tpl,0.1498,10050632929.0,2.0,1715811768.0,0.9,0.7502,HIGH,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),both,True,True,Time Reversal Event,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten,3,2,True,False
