LSN,EventTime(UTC+8),Event,Detail,File/Directory Name,Full Path,CreationTime,ModifiedTime,MFTModifiedTime,AccessedTime,Redo,Target VCN,Cluster Index
202612236,7/21/08 7:54,File Creation,,cookies.sqlite-journal,\Documents and Settings\Jean\Application Data\Mozilla\Firefox\Profiles\c3xj7bxx.default\cookies.sqlite-journal,7/21/08 7:54,7/21/08 7:54,7/21/08 7:54,7/21/08 7:54,Initialize File Record Segment,0x17C9,0
202612313,7/21/08 7:54,Writing Content of Resident File,Writing Size : 512,cookies.sqlite-journal,\Documents and Settings\Jean\Application Data\Mozilla\Firefox\Profiles\c3xj7bxx.default\cookies.sqlite-journal,,,,,Update Resident Value,0x17C9,0
202612703,7/21/08 7:54,File Deletion,,cookies.sqlite-journal,\Documents and Settings\Jean\Application Data\Mozilla\Firefox\Profiles\c3xj7bxx.default\cookies.sqlite-journal,7/21/08 7:54,7/21/08 7:54,7/21/08 7:54,7/21/08 7:54,Deallocate File Record Segment,0x17C9,0
202612824,7/21/08 7:54,File Creation,,cookies.sqlite-journal,\Documents and Settings\Jean\Application Data\Mozilla\Firefox\Profiles\c3xj7bxx.default\cookies.sqlite-journal,7/21/08 7:54,7/21/08 7:54,7/21/08 7:54,7/21/08 7:54,Initialize File Record Segment,0x17C9,0
202612901,,Writing Content of Resident File,Writing Size : 512,cookies.sqlite-journal,\Documents and Settings\Jean\Application Data\Mozilla\Firefox\Profiles\c3xj7bxx.default\cookies.sqlite-journal,,,,,Update Resident Value,0x17C9,0
202613299,,File Deletion,,cookies.sqlite-journal,\Documents and Settings\Jean\Application Data\Mozilla\Firefox\Profiles\c3xj7bxx.default\cookies.sqlite-journal,7/21/08 7:54,7/21/08 7:54,7/21/08 7:54,7/21/08 7:54,Deallocate File Record Segment,0x17C9,0
202613408,7/21/08 7:54,File Creation,,E5935E99d01,\Documents and Settings\Jean\Local Settings\Application Data\Mozilla\Firefox\Profiles\c3xj7bxx.default\Cache\E5935E99d01,7/21/08 7:54,7/21/08 7:54,7/21/08 7:54,7/21/08 7:54,Initialize File Record Segment,0x17C9,0
202613544,7/21/08 7:54,Writing Content of Non-Resident File,Data Runs(in Volume) : 1265659(4),E5935E99d01,\Documents and Settings\Jean\Local Settings\Application Data\Mozilla\Firefox\Profiles\c3xj7bxx.default\Cache\E5935E99d01,,,,,Update Mapping Pairs,0x17C9,0
202613827,7/21/08 7:54,File Creation,,E5905E99d01,\Documents and Settings\Jean\Local Settings\Application Data\Mozilla\Firefox\Profiles\c3xj7bxx.default\Cache\E5905E99d01,7/21/08 7:54,7/21/08 7:54,7/21/08 7:54,7/21/08 7:54,Initialize File Record Segment,0x17CB,4
202613963,7/21/08 7:54,Writing Content of Non-Resident File,Data Runs(in Volume) : 1294550(4),E5905E99d01,\Documents and Settings\Jean\Local Settings\Application Data\Mozilla\Firefox\Profiles\c3xj7bxx.default\Cache\E5905E99d01,,,,,Update Mapping Pairs,0x17CB,4
202614634,7/21/08 7:54,File Creation,,E5915E99d01,\Documents and Settings\Jean\Local Settings\Application Data\Mozilla\Firefox\Profiles\c3xj7bxx.default\Cache\E5915E99d01,7/21/08 7:54,7/21/08 7:54,7/21/08 7:54,7/21/08 7:54,Initialize File Record Segment,0x17CB,6
202614770,7/21/08 7:54,Writing Content of Non-Resident File,Data Runs(in Volume) : 1301869(4),E5915E99d01,\Documents and Settings\Jean\Local Settings\Application Data\Mozilla\Firefox\Profiles\c3xj7bxx.default\Cache\E5915E99d01,,,,,Update Mapping Pairs,0x17CB,6
202615077,7/21/08 7:54,File Creation,,E5965E99d01,\Documents and Settings\Jean\Local Settings\Application Data\Mozilla\Firefox\Profiles\c3xj7bxx.default\Cache\E5965E99d01,7/21/08 7:54,7/21/08 7:54,7/21/08 7:54,7/21/08 7:54,Initialize File Record Segment,0x17CC,0
202615213,7/21/08 7:54,Writing Content of Non-Resident File,Data Runs(in Volume) : 1305389(4),E5965E99d01,\Documents and Settings\Jean\Local Settings\Application Data\Mozilla\Firefox\Profiles\c3xj7bxx.default\Cache\E5965E99d01,,,,,Update Mapping Pairs,0x17CC,0
202615329,7/21/08 7:54,File Deletion,,5AECED79d01,\Documents and Settings\Jean\Local Settings\Application Data\Mozilla\Firefox\Profiles\c3xj7bxx.default\Cache\5AECED79d01,7/13/08 5:30,7/13/08 5:30,7/13/08 5:30,7/13/08 5:30,Deallocate File Record Segment,0x17D2,2
202615614,7/21/08 7:54,File Creation,,E5975E99d01,\Documents and Settings\Jean\Local Settings\Application Data\Mozilla\Firefox\Profiles\c3xj7bxx.default\Cache\E5975E99d01,7/21/08 7:54,7/21/08 7:54,7/21/08 7:54,7/21/08 7:54,Initialize File Record Segment,0x17CC,2
202615750,7/21/08 7:54,Writing Content of Non-Resident File,Data Runs(in Volume) : 1417775(4),E5975E99d01,\Documents and Settings\Jean\Local Settings\Application Data\Mozilla\Firefox\Profiles\c3xj7bxx.default\Cache\E5975E99d01,,,,,Update Mapping Pairs,0x17CC,2
202616061,7/21/08 7:54,File Creation,,E5945E99d01,\Documents and Settings\Jean\Local Settings\Application Data\Mozilla\Firefox\Profiles\c3xj7bxx.default\Cache\E5945E99d01,7/21/08 7:54,7/21/08 7:54,7/21/08 7:54,7/21/08 7:54,Initialize File Record Segment,0x17CC,4
202616197,7/21/08 7:54,Writing Content of Non-Resident File,Data Runs(in Volume) : 1421974(4),E5945E99d01,\Documents and Settings\Jean\Local Settings\Application Data\Mozilla\Firefox\Profiles\c3xj7bxx.default\Cache\E5945E99d01,,,,,Update Mapping Pairs,0x17CC,4
202616773,7/21/08 7:54,File Deletion,,5AF5ED79d01,\Documents and Settings\Jean\Local Settings\Application Data\Mozilla\Firefox\Profiles\c3xj7bxx.default\Cache\5AF5ED79d01,7/13/08 5:30,7/13/08 5:30,7/13/08 5:30,7/13/08 5:30,Deallocate File Record Segment,0x17D2,4
202616890,7/21/08 7:54,File Creation,,6D5A2FB5d01,\Documents and Settings\Jean\Local Settings\Application Data\Mozilla\Firefox\Profiles\c3xj7bxx.default\Cache\6D5A2FB5d01,7/21/08 7:54,7/21/08 7:54,7/21/08 7:54,7/21/08 7:54,Initialize File Record Segment,0x17CC,6
