mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
7.606640148162842,0.5943159986673148,0.13021059036254884,0.05663357657200473,10,log2,2,20,100,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 20, 'n_estimators': 100}",0.875,0.014598540145985401,0.3924050632911392,0.46153846153846156,0.7901234567901234,0.506733104353142,0.3076493082336834,21,0.61198738170347,0.7454909819639278,0.6720321931589537,0.7094339622641509,0.605072463768116,0.6688033965717237,0.05446456662951159
11.32825436592102,0.8855673601069911,0.26163744926452637,0.1262691149116946,10,log2,2,10,200,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",0.8571428571428571,0.028985507246376812,0.3924050632911392,0.46153846153846156,0.7901234567901234,0.5060390692017916,0.2988146253228107,22,0.7950819672131147,0.744,0.6733870967741935,0.7094339622641509,0.5828970331588132,0.7009600118820545,0.07138952791574273
8.281283855438232,0.2723884973263614,0.1833965301513672,0.04423374402384052,20,log2,5,5,200,"{'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 200}",0.8235294117647058,0.028985507246376812,0.3924050632911392,0.46153846153846156,0.7901234567901234,0.49931638012616136,0.29111893669295125,23,0.7918367346938775,0.8752941176470588,0.7933491686460807,0.706766917293233,0.7952380952380952,0.792497006703669,0.0533173246072042
8.386299133300781,0.3051766439771006,0.15675487518310546,0.02001487997923441,,log2,5,5,200,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 200}",0.8235294117647058,0.028985507246376812,0.3924050632911392,0.46153846153846156,0.7901234567901234,0.49931638012616136,0.29111893669295125,23,0.7918367346938775,0.8752941176470588,0.7933491686460807,0.7175572519083969,0.7952380952380952,0.7946550736267018,0.049913360677443126
8.209937047958373,0.1876832398621172,0.16346230506896972,0.032791108317545635,,log2,5,10,200,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 200}",0.8235294117647058,0.028985507246376812,0.3924050632911392,0.46153846153846156,0.7901234567901234,0.49931638012616136,0.29111893669295125,23,0.7918367346938775,0.8752941176470588,0.7933491686460807,0.7175572519083969,0.7952380952380952,0.7946550736267018,0.049913360677443126
8.43162899017334,0.21694601693375215,0.18106660842895508,0.032968856644433456,20,log2,5,10,200,"{'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 200}",0.8235294117647058,0.028985507246376812,0.3924050632911392,0.46153846153846156,0.7901234567901234,0.49931638012616136,0.29111893669295125,23,0.7918367346938775,0.8752941176470588,0.7933491686460807,0.706766917293233,0.7952380952380952,0.792497006703669,0.0533173246072042
5.080262613296509,0.33865407046679374,0.10137543678283692,0.010373685341017139,15,log2,5,20,100,"{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 100}",0.8235294117647058,0.028985507246376812,0.3924050632911392,0.46153846153846156,0.7901234567901234,0.49931638012616136,0.29111893669295125,23,0.7252336448598131,0.8435374149659864,0.6733870967741935,0.704119850187266,0.7914691943127962,0.7475494402200111,0.06168762160069175
23.00705223083496,3.002153377878679,1.5056791305541992,1.4299786128534804,10,log2,2,20,300,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 20, 'n_estimators': 300}",0.8235294117647058,0.028985507246376812,0.3924050632911392,0.46153846153846156,0.7901234567901234,0.49931638012616136,0.29111893669295125,23,0.610062893081761,0.7545638945233266,0.6720321931589537,0.7094339622641509,0.5880281690140845,0.6668242224084554,0.06159809979243712
12.047313165664672,0.3083124621006189,0.15812110900878906,0.022501141589776157,10,log2,2,20,200,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 20, 'n_estimators': 200}",0.8235294117647058,0.028985507246376812,0.3924050632911392,0.46153846153846156,0.7901234567901234,0.49931638012616136,0.29111893669295125,23,0.610062893081761,0.7545638945233266,0.6733870967741935,0.706766917293233,0.5869947275922671,0.6663551058529562,0.06153086486512617
14.044388246536254,0.5995433501429441,0.19527316093444824,0.019475063850287643,10,sqrt,2,5,200,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.7692307692307693,0.06451612903225806,0.3924050632911392,0.4645161290322581,0.7901234567901234,0.4961583094753097,0.26797948120230886,30,0.7950819672131147,0.8815165876777251,0.7971360381861575,0.7094339622641509,0.6094890510948905,0.7585315212872077,0.09227762307354287
