lf_lsn,eventtime,lf_event,lf_detail,filename,filepath,lf_creation_time,lf_modified_time,lf_mft_modified_time,lf_accessed_time,lf_redo,lf_target_vcn,lf_cluster_index,case_id,eventtime_dt,merge_key,usn_usn,usn_event_info,usn_source_info,usn_file_attribute,usn_carving_flag,usn_file_reference_number,usn_parent_file_reference_number,source,time_diff_seconds,is_tunneling,is_timestomped,suspected_tool
,12/25/23 16:51:40,,,wow64_microsoft-windows-idctrls_31bf3856ad364e35_10.0.19041.746_none_809411394bf77629.manifest,\Windows\WinSxS\Manifests\wow64_microsoft-windows-idctrls_31bf3856ad364e35_10.0.19041.746_none_809411394bf77629.manifest,,,,,,,,3,2023-12-25 16:51:40,\Windows\WinSxS\Manifests\wow64_microsoft-windows-idctrls_31bf3856ad364e35_10.0.19041.746_none_809411394bf77629.manifest|wow64_microsoft-windows-idctrls_31bf3856ad364e35_10.0.19041.746_none_809411394bf77629.manifest,1690736944.0,Basic_Info_Changed / Transacted_Changed / File_Closed / File_Deleted,Normal,Normal,,0x000100000001780C,0x0001000000005418,usnjrnl_only,,False,0,Unknown
,12/25/23 16:51:40,,,wow64_microsoft-windows-iis-bpa_31bf3856ad364e35_10.0.19041.906_none_3b9356a4f81e1d1d.manifest,\Windows\WinSxS\Manifests\wow64_microsoft-windows-iis-bpa_31bf3856ad364e35_10.0.19041.906_none_3b9356a4f81e1d1d.manifest,,,,,,,,3,2023-12-25 16:51:40,\Windows\WinSxS\Manifests\wow64_microsoft-windows-iis-bpa_31bf3856ad364e35_10.0.19041.906_none_3b9356a4f81e1d1d.manifest|wow64_microsoft-windows-iis-bpa_31bf3856ad364e35_10.0.19041.906_none_3b9356a4f81e1d1d.manifest,1690737192.0,Basic_Info_Changed / Transacted_Changed / File_Closed / File_Deleted,Normal,Normal,,0x0001000000017830,0x0001000000005418,usnjrnl_only,,False,0,Unknown
,12/25/23 16:51:40,,,wow64_microsoft-windows-makecab_31bf3856ad364e35_10.0.19041.207_none_d949ad80fc4d976e.manifest,\Windows\WinSxS\Manifests\wow64_microsoft-windows-makecab_31bf3856ad364e35_10.0.19041.207_none_d949ad80fc4d976e.manifest,,,,,,,,3,2023-12-25 16:51:40,\Windows\WinSxS\Manifests\wow64_microsoft-windows-makecab_31bf3856ad364e35_10.0.19041.207_none_d949ad80fc4d976e.manifest|wow64_microsoft-windows-makecab_31bf3856ad364e35_10.0.19041.207_none_d949ad80fc4d976e.manifest,1690738136.0,Basic_Info_Changed / Transacted_Changed / File_Closed / File_Deleted,Normal,Normal,,0x0001000000017949,0x0001000000005418,usnjrnl_only,,False,0,Unknown
,12/25/23 16:51:40,,,wow64_microsoft-windows-mfplat_31bf3856ad364e35_10.0.19041.1865_none_75844dc53d37f74b.manifest,\Windows\WinSxS\Manifests\wow64_microsoft-windows-mfplat_31bf3856ad364e35_10.0.19041.1865_none_75844dc53d37f74b.manifest,,,,,,,,3,2023-12-25 16:51:40,\Windows\WinSxS\Manifests\wow64_microsoft-windows-mfplat_31bf3856ad364e35_10.0.19041.1865_none_75844dc53d37f74b.manifest|wow64_microsoft-windows-mfplat_31bf3856ad364e35_10.0.19041.1865_none_75844dc53d37f74b.manifest,1690741040.0,Basic_Info_Changed / Transacted_Changed / File_Closed / File_Deleted,Normal,Normal,,0x00010000000179AE,0x0001000000005418,usnjrnl_only,,False,0,Unknown
,12/25/23 16:51:40,,,wow64_microsoft-windows-mirage_31bf3856ad364e35_10.0.19041.1741_none_3285fb8989351b53.manifest,\Windows\WinSxS\Manifests\wow64_microsoft-windows-mirage_31bf3856ad364e35_10.0.19041.1741_none_3285fb8989351b53.manifest,,,,,,,,3,2023-12-25 16:51:40,\Windows\WinSxS\Manifests\wow64_microsoft-windows-mirage_31bf3856ad364e35_10.0.19041.1741_none_3285fb8989351b53.manifest|wow64_microsoft-windows-mirage_31bf3856ad364e35_10.0.19041.1741_none_3285fb8989351b53.manifest,1690741984.0,Basic_Info_Changed / Transacted_Changed / File_Closed / File_Deleted,Normal,Normal,,0x00010000000179B7,0x0001000000005418,usnjrnl_only,,False,0,Unknown
,12/25/23 16:51:40,,,wow64_microsoft-windows-mobsync_31bf3856ad364e35_10.0.19041.423_none_ddd03567dc83b04f.manifest,\Windows\WinSxS\Manifests\wow64_microsoft-windows-mobsync_31bf3856ad364e35_10.0.19041.423_none_ddd03567dc83b04f.manifest,,,,,,,,3,2023-12-25 16:51:40,\Windows\WinSxS\Manifests\wow64_microsoft-windows-mobsync_31bf3856ad364e35_10.0.19041.423_none_ddd03567dc83b04f.manifest|wow64_microsoft-windows-mobsync_31bf3856ad364e35_10.0.19041.423_none_ddd03567dc83b04f.manifest,1690743016.0,Basic_Info_Changed / Transacted_Changed / File_Closed / File_Deleted,Normal,Normal,,0x00010000000179C4,0x0001000000005418,usnjrnl_only,,False,0,Unknown
,12/25/23 16:51:40,,,wow64_microsoft-windows-mprapi_31bf3856ad364e35_10.0.19041.1741_none_92ef647c3cc08c3f.manifest,\Windows\WinSxS\Manifests\wow64_microsoft-windows-mprapi_31bf3856ad364e35_10.0.19041.1741_none_92ef647c3cc08c3f.manifest,,,,,,,,3,2023-12-25 16:51:40,\Windows\WinSxS\Manifests\wow64_microsoft-windows-mprapi_31bf3856ad364e35_10.0.19041.1741_none_92ef647c3cc08c3f.manifest|wow64_microsoft-windows-mprapi_31bf3856ad364e35_10.0.19041.1741_none_92ef647c3cc08c3f.manifest,1690743960.0,Basic_Info_Changed / Transacted_Changed / File_Closed / File_Deleted,Normal,Normal,,0x00010000000179CE,0x0001000000005418,usnjrnl_only,,False,0,Unknown
,12/25/23 16:51:40,,,wow64_microsoft-windows-mprmsg_31bf3856ad364e35_10.0.19041.1266_none_92a872223cf51b6c.manifest,\Windows\WinSxS\Manifests\wow64_microsoft-windows-mprmsg_31bf3856ad364e35_10.0.19041.1266_none_92a872223cf51b6c.manifest,,,,,,,,3,2023-12-25 16:51:40,\Windows\WinSxS\Manifests\wow64_microsoft-windows-mprmsg_31bf3856ad364e35_10.0.19041.1266_none_92a872223cf51b6c.manifest|wow64_microsoft-windows-mprmsg_31bf3856ad364e35_10.0.19041.1266_none_92a872223cf51b6c.manifest,1690744904.0,Basic_Info_Changed / Transacted_Changed / File_Closed / File_Deleted,Normal,Normal,,0x00010000000179D0,0x0001000000005418,usnjrnl_only,,False,0,Unknown
,12/25/23 16:51:40,,,wow64_microsoft-windows-msxml30_31bf3856ad364e35_10.0.19041.844_none_70ba370b2a07f375.manifest,\Windows\WinSxS\Manifests\wow64_microsoft-windows-msxml30_31bf3856ad364e35_10.0.19041.844_none_70ba370b2a07f375.manifest,,,,,,,,3,2023-12-25 16:51:40,\Windows\WinSxS\Manifests\wow64_microsoft-windows-msxml30_31bf3856ad364e35_10.0.19041.844_none_70ba370b2a07f375.manifest|wow64_microsoft-windows-msxml30_31bf3856ad364e35_10.0.19041.844_none_70ba370b2a07f375.manifest,1690747112.0,Basic_Info_Changed / Transacted_Changed / File_Closed / File_Deleted,Normal,Normal,,0x00010000000179F4,0x0001000000005418,usnjrnl_only,,False,0,Unknown
,12/25/23 16:51:40,,,wow64_microsoft-windows-nshhttp_31bf3856ad364e35_10.0.19041.964_none_5be37f6307bc73fb.manifest,\Windows\WinSxS\Manifests\wow64_microsoft-windows-nshhttp_31bf3856ad364e35_10.0.19041.964_none_5be37f6307bc73fb.manifest,,,,,,,,3,2023-12-25 16:51:40,\Windows\WinSxS\Manifests\wow64_microsoft-windows-nshhttp_31bf3856ad364e35_10.0.19041.964_none_5be37f6307bc73fb.manifest|wow64_microsoft-windows-nshhttp_31bf3856ad364e35_10.0.19041.964_none_5be37f6307bc73fb.manifest,1690749000.0,Basic_Info_Changed / Transacted_Changed / File_Closed / File_Deleted,Normal,Normal,,0x0001000000017A6E,0x0001000000005418,usnjrnl_only,,False,0,Unknown
,12/25/23 16:51:40,,,wow64_microsoft-windows-ntshrui_31bf3856ad364e35_10.0.19041.844_none_445ba4e18f909646.manifest,\Windows\WinSxS\Manifests\wow64_microsoft-windows-ntshrui_31bf3856ad364e35_10.0.19041.844_none_445ba4e18f909646.manifest,,,,,,,,3,2023-12-25 16:51:40,\Windows\WinSxS\Manifests\wow64_microsoft-windows-ntshrui_31bf3856ad364e35_10.0.19041.844_none_445ba4e18f909646.manifest|wow64_microsoft-windows-ntshrui_31bf3856ad364e35_10.0.19041.844_none_445ba4e18f909646.manifest,1690749944.0,Basic_Info_Changed / Transacted_Changed / File_Closed / File_Deleted,Normal,Normal,,0x0001000000017A75,0x0001000000005418,usnjrnl_only,,False,0,Unknown
,12/25/23 16:51:40,,,wow64_microsoft-windows-pdc-dll_31bf3856ad364e35_10.0.19041.546_none_842a8106fb96e070.manifest,\Windows\WinSxS\Manifests\wow64_microsoft-windows-pdc-dll_31bf3856ad364e35_10.0.19041.546_none_842a8106fb96e070.manifest,,,,,,,,3,2023-12-25 16:51:40,\Windows\WinSxS\Manifests\wow64_microsoft-windows-pdc-dll_31bf3856ad364e35_10.0.19041.546_none_842a8106fb96e070.manifest|wow64_microsoft-windows-pdc-dll_31bf3856ad364e35_10.0.19041.546_none_842a8106fb96e070.manifest,1690751920.0,Basic_Info_Changed / Transacted_Changed / File_Closed / File_Deleted,Normal,Normal,,0x0001000000017B04,0x0001000000005418,usnjrnl_only,,False,0,Unknown
,12/25/23 16:51:40,,,wow64_microsoft-windows-propsys_31bf3856ad364e35_7.0.19041.1741_none_aedd8480360ef302.manifest,\Windows\WinSxS\Manifests\wow64_microsoft-windows-propsys_31bf3856ad364e35_7.0.19041.1741_none_aedd8480360ef302.manifest,,,,,,,,3,2023-12-25 16:51:40,\Windows\WinSxS\Manifests\wow64_microsoft-windows-propsys_31bf3856ad364e35_7.0.19041.1741_none_aedd8480360ef302.manifest|wow64_microsoft-windows-propsys_31bf3856ad364e35_7.0.19041.1741_none_aedd8480360ef302.manifest,1690752864.0,Basic_Info_Changed / Transacted_Changed / File_Closed / File_Deleted,Normal,Normal,,0x0001000000017B4E,0x0001000000005418,usnjrnl_only,,False,0,Unknown
,12/25/23 16:51:40,,,wow64_microsoft-windows-rasbase_31bf3856ad364e35_10.0.19041.746_none_f62e5d000d9f4bd9.manifest,\Windows\WinSxS\Manifests\wow64_microsoft-windows-rasbase_31bf3856ad364e35_10.0.19041.746_none_f62e5d000d9f4bd9.manifest,,,,,,,,3,2023-12-25 16:51:40,\Windows\WinSxS\Manifests\wow64_microsoft-windows-rasbase_31bf3856ad364e35_10.0.19041.746_none_f62e5d000d9f4bd9.manifest|wow64_microsoft-windows-rasbase_31bf3856ad364e35_10.0.19041.746_none_f62e5d000d9f4bd9.manifest,1690754056.0,Basic_Info_Changed / Transacted_Changed / File_Closed / File_Deleted,Normal,Normal,,0x0001000000013588,0x0001000000005418,usnjrnl_only,,False,0,Unknown
,12/25/23 16:51:40,,,wow64_microsoft-windows-raschap_31bf3856ad364e35_10.0.19041.746_none_fb0cf8240a7c7da6.manifest,\Windows\WinSxS\Manifests\wow64_microsoft-windows-raschap_31bf3856ad364e35_10.0.19041.746_none_fb0cf8240a7c7da6.manifest,,,,,,,,3,2023-12-25 16:51:40,\Windows\WinSxS\Manifests\wow64_microsoft-windows-raschap_31bf3856ad364e35_10.0.19041.746_none_fb0cf8240a7c7da6.manifest|wow64_microsoft-windows-raschap_31bf3856ad364e35_10.0.19041.746_none_fb0cf8240a7c7da6.manifest,1690755072.0,Basic_Info_Changed / Transacted_Changed / File_Closed / File_Deleted,Normal,Normal,,0x0001000000017BA8,0x0001000000005418,usnjrnl_only,,False,0,Unknown
,12/25/23 16:51:40,,,wow64_microsoft-windows-rasman_31bf3856ad364e35_10.0.19041.1949_none_eb72d39439c17bc4.manifest,\Windows\WinSxS\Manifests\wow64_microsoft-windows-rasman_31bf3856ad364e35_10.0.19041.1949_none_eb72d39439c17bc4.manifest,,,,,,,,3,2023-12-25 16:51:40,\Windows\WinSxS\Manifests\wow64_microsoft-windows-rasman_31bf3856ad364e35_10.0.19041.1949_none_eb72d39439c17bc4.manifest|wow64_microsoft-windows-rasman_31bf3856ad364e35_10.0.19041.1949_none_eb72d39439c17bc4.manifest,1690756016.0,Basic_Info_Changed / Transacted_Changed / File_Closed / File_Deleted,Normal,Normal,,0x0001000000017BB3,0x0001000000005418,usnjrnl_only,,False,0,Unknown
,12/25/23 16:51:40,,,wow64_microsoft-windows-rasplap_31bf3856ad364e35_10.0.19041.867_none_fa6fcca80af19c9f.manifest,\Windows\WinSxS\Manifests\wow64_microsoft-windows-rasplap_31bf3856ad364e35_10.0.19041.867_none_fa6fcca80af19c9f.manifest,,,,,,,,3,2023-12-25 16:51:40,\Windows\WinSxS\Manifests\wow64_microsoft-windows-rasplap_31bf3856ad364e35_10.0.19041.867_none_fa6fcca80af19c9f.manifest|wow64_microsoft-windows-rasplap_31bf3856ad364e35_10.0.19041.867_none_fa6fcca80af19c9f.manifest,1690756960.0,Basic_Info_Changed / Transacted_Changed / File_Closed / File_Deleted,Normal,Normal,,0x0001000000017BB7,0x0001000000005418,usnjrnl_only,,False,0,Unknown
,12/25/23 16:51:40,,,wow64_microsoft-windows-regctrl_31bf3856ad364e35_10.0.19041.746_none_f8afbe5113672b1f.manifest,\Windows\WinSxS\Manifests\wow64_microsoft-windows-regctrl_31bf3856ad364e35_10.0.19041.746_none_f8afbe5113672b1f.manifest,,,,,,,,3,2023-12-25 16:51:40,\Windows\WinSxS\Manifests\wow64_microsoft-windows-regctrl_31bf3856ad364e35_10.0.19041.746_none_f8afbe5113672b1f.manifest|wow64_microsoft-windows-regctrl_31bf3856ad364e35_10.0.19041.746_none_f8afbe5113672b1f.manifest,1690759864.0,Basic_Info_Changed / Transacted_Changed / File_Closed / File_Deleted,Normal,Normal,,0x0001000000017BBF,0x0001000000005418,usnjrnl_only,,False,0,Unknown
,12/25/23 16:51:40,,,wow64_microsoft-windows-scripto_31bf3856ad364e35_10.0.19041.746_none_2a307aa264cc8ede.manifest,\Windows\WinSxS\Manifests\wow64_microsoft-windows-scripto_31bf3856ad364e35_10.0.19041.746_none_2a307aa264cc8ede.manifest,,,,,,,,3,2023-12-25 16:51:40,\Windows\WinSxS\Manifests\wow64_microsoft-windows-scripto_31bf3856ad364e35_10.0.19041.746_none_2a307aa264cc8ede.manifest|wow64_microsoft-windows-scripto_31bf3856ad364e35_10.0.19041.746_none_2a307aa264cc8ede.manifest,1690761752.0,Basic_Info_Changed / Transacted_Changed / File_Closed / File_Deleted,Normal,Normal,,0x0001000000017C70,0x0001000000005418,usnjrnl_only,,False,0,Unknown
,12/25/23 16:51:40,,,wow64_microsoft-windows-shcore_31bf3856ad364e35_10.0.19041.1645_none_456131600ae9dbbf.manifest,\Windows\WinSxS\Manifests\wow64_microsoft-windows-shcore_31bf3856ad364e35_10.0.19041.1645_none_456131600ae9dbbf.manifest,,,,,,,,3,2023-12-25 16:51:40,\Windows\WinSxS\Manifests\wow64_microsoft-windows-shcore_31bf3856ad364e35_10.0.19041.1645_none_456131600ae9dbbf.manifest|wow64_microsoft-windows-shcore_31bf3856ad364e35_10.0.19041.1645_none_456131600ae9dbbf.manifest,1690762944.0,Basic_Info_Changed / Transacted_Changed / File_Closed / File_Deleted,Normal,Normal,,0x00010000000135D2,0x0001000000005418,usnjrnl_only,,False,0,Unknown
,12/25/23 16:51:40,,,wow64_microsoft-windows-shdocvw_31bf3856ad364e35_10.0.19041.746_none_cfc2e2a39f163490.manifest,\Windows\WinSxS\Manifests\wow64_microsoft-windows-shdocvw_31bf3856ad364e35_10.0.19041.746_none_cfc2e2a39f163490.manifest,,,,,,,,3,2023-12-25 16:51:40,\Windows\WinSxS\Manifests\wow64_microsoft-windows-shdocvw_31bf3856ad364e35_10.0.19041.746_none_cfc2e2a39f163490.manifest|wow64_microsoft-windows-shdocvw_31bf3856ad364e35_10.0.19041.746_none_cfc2e2a39f163490.manifest,1690763960.0,Basic_Info_Changed / Transacted_Changed / File_Closed / File_Deleted,Normal,Normal,,0x0001000000017CC3,0x0001000000005418,usnjrnl_only,,False,0,Unknown
,12/25/23 16:51:40,,,wow64_microsoft-windows-shsvcs_31bf3856ad364e35_10.0.19041.1741_none_4c133cba06a987e8.manifest,\Windows\WinSxS\Manifests\wow64_microsoft-windows-shsvcs_31bf3856ad364e35_10.0.19041.1741_none_4c133cba06a987e8.manifest,,,,,,,,3,2023-12-25 16:51:40,\Windows\WinSxS\Manifests\wow64_microsoft-windows-shsvcs_31bf3856ad364e35_10.0.19041.1741_none_4c133cba06a987e8.manifest|wow64_microsoft-windows-shsvcs_31bf3856ad364e35_10.0.19041.1741_none_4c133cba06a987e8.manifest,1690764904.0,Basic_Info_Changed / Transacted_Changed / File_Closed / File_Deleted,Normal,Normal,,0x0001000000017CD2,0x0001000000005418,usnjrnl_only,,False,0,Unknown
,12/25/23 16:51:40,,,wow64_microsoft-windows-simcfgd_31bf3856ad364e35_10.0.19041.746_none_6d1eb8f844dcb075.manifest,\Windows\WinSxS\Manifests\wow64_microsoft-windows-simcfgd_31bf3856ad364e35_10.0.19041.746_none_6d1eb8f844dcb075.manifest,,,,,,,,3,2023-12-25 16:51:40,\Windows\WinSxS\Manifests\wow64_microsoft-windows-simcfgd_31bf3856ad364e35_10.0.19041.746_none_6d1eb8f844dcb075.manifest|wow64_microsoft-windows-simcfgd_31bf3856ad364e35_10.0.19041.746_none_6d1eb8f844dcb075.manifest,1690765848.0,Basic_Info_Changed / Transacted_Changed / File_Closed / File_Deleted,Normal,Normal,,0x0001000000017CDC,0x0001000000005418,usnjrnl_only,,False,0,Unknown
,12/25/23 16:51:40,,,wow64_microsoft-windows-themeui_31bf3856ad364e35_10.0.19041.746_none_6d4c8b91aeb12ffb.manifest,\Windows\WinSxS\Manifests\wow64_microsoft-windows-themeui_31bf3856ad364e35_10.0.19041.746_none_6d4c8b91aeb12ffb.manifest,,,,,,,,3,2023-12-25 16:51:40,\Windows\WinSxS\Manifests\wow64_microsoft-windows-themeui_31bf3856ad364e35_10.0.19041.746_none_6d4c8b91aeb12ffb.manifest|wow64_microsoft-windows-themeui_31bf3856ad364e35_10.0.19041.746_none_6d4c8b91aeb12ffb.manifest,1690766792.0,Basic_Info_Changed / Transacted_Changed / File_Closed / File_Deleted,Normal,Normal,,0x0001000000017DC5,0x0001000000005418,usnjrnl_only,,False,0,Unknown
,12/25/23 16:51:40,,,wow64_microsoft-windows-tpm-tbs_31bf3856ad364e35_10.0.19041.906_none_d7310d900b63df71.manifest,\Windows\WinSxS\Manifests\wow64_microsoft-windows-tpm-tbs_31bf3856ad364e35_10.0.19041.906_none_d7310d900b63df71.manifest,,,,,,,,3,2023-12-25 16:51:40,\Windows\WinSxS\Manifests\wow64_microsoft-windows-tpm-tbs_31bf3856ad364e35_10.0.19041.906_none_d7310d900b63df71.manifest|wow64_microsoft-windows-tpm-tbs_31bf3856ad364e35_10.0.19041.906_none_d7310d900b63df71.manifest,1690767824.0,Basic_Info_Changed / Transacted_Changed / File_Closed / File_Deleted,Normal,Normal,,0x0001000000017DD4,0x0001000000005418,usnjrnl_only,,False,0,Unknown
,12/25/23 16:51:40,,,wow64_microsoft-windows-userenv_31bf3856ad364e35_10.0.19041.572_none_7869ead9de8ed48b.manifest,\Windows\WinSxS\Manifests\wow64_microsoft-windows-userenv_31bf3856ad364e35_10.0.19041.572_none_7869ead9de8ed48b.manifest,,,,,,,,3,2023-12-25 16:51:40,\Windows\WinSxS\Manifests\wow64_microsoft-windows-userenv_31bf3856ad364e35_10.0.19041.572_none_7869ead9de8ed48b.manifest|wow64_microsoft-windows-userenv_31bf3856ad364e35_10.0.19041.572_none_7869ead9de8ed48b.manifest,1690773360.0,Basic_Info_Changed / Transacted_Changed / File_Closed / File_Deleted,Normal,Normal,,0x000100000001360A,0x0001000000005418,usnjrnl_only,,False,0,Unknown
,12/25/23 16:51:40,,,wow64_microsoft-windows-utilman_31bf3856ad364e35_10.0.19041.746_none_eaf7a50dc46d5592.manifest,\Windows\WinSxS\Manifests\wow64_microsoft-windows-utilman_31bf3856ad364e35_10.0.19041.746_none_eaf7a50dc46d5592.manifest,,,,,,,,3,2023-12-25 16:51:40,\Windows\WinSxS\Manifests\wow64_microsoft-windows-utilman_31bf3856ad364e35_10.0.19041.746_none_eaf7a50dc46d5592.manifest|wow64_microsoft-windows-utilman_31bf3856ad364e35_10.0.19041.746_none_eaf7a50dc46d5592.manifest,1690774304.0,Basic_Info_Changed / Transacted_Changed / File_Closed / File_Deleted,Normal,Normal,,0x0001000000017E10,0x0001000000005418,usnjrnl_only,,False,0,Unknown
,12/25/23 16:51:40,,,wow64_microsoft-windows-version_31bf3856ad364e35_10.0.19041.546_none_fd4c4081e415c866.manifest,\Windows\WinSxS\Manifests\wow64_microsoft-windows-version_31bf3856ad364e35_10.0.19041.546_none_fd4c4081e415c866.manifest,,,,,,,,3,2023-12-25 16:51:40,\Windows\WinSxS\Manifests\wow64_microsoft-windows-version_31bf3856ad364e35_10.0.19041.546_none_fd4c4081e415c866.manifest|wow64_microsoft-windows-version_31bf3856ad364e35_10.0.19041.546_none_fd4c4081e415c866.manifest,1690776496.0,Basic_Info_Changed / Transacted_Changed / File_Closed / File_Deleted,Normal,Normal,,0x0001000000013617,0x0001000000005418,usnjrnl_only,,False,0,Unknown
,12/25/23 16:51:40,,,wow64_microsoft-windows-wininit_31bf3856ad364e35_10.0.19041.546_none_1940aa219780b314.manifest,\Windows\WinSxS\Manifests\wow64_microsoft-windows-wininit_31bf3856ad364e35_10.0.19041.546_none_1940aa219780b314.manifest,,,,,,,,3,2023-12-25 16:51:40,\Windows\WinSxS\Manifests\wow64_microsoft-windows-wininit_31bf3856ad364e35_10.0.19041.546_none_1940aa219780b314.manifest|wow64_microsoft-windows-wininit_31bf3856ad364e35_10.0.19041.546_none_1940aa219780b314.manifest,1690779328.0,Basic_Info_Changed / Transacted_Changed / File_Closed / File_Deleted,Normal,Normal,,0x0001000000017EB5,0x0001000000005418,usnjrnl_only,,False,0,Unknown
,12/25/23 16:51:40,,,wow64_microsoft-windows-wlansvc_31bf3856ad364e35_10.0.19041.423_none_84a4d0b99808ac9c.manifest,\Windows\WinSxS\Manifests\wow64_microsoft-windows-wlansvc_31bf3856ad364e35_10.0.19041.423_none_84a4d0b99808ac9c.manifest,,,,,,,,3,2023-12-25 16:51:40,\Windows\WinSxS\Manifests\wow64_microsoft-windows-wlansvc_31bf3856ad364e35_10.0.19041.423_none_84a4d0b99808ac9c.manifest|wow64_microsoft-windows-wlansvc_31bf3856ad364e35_10.0.19041.423_none_84a4d0b99808ac9c.manifest,1690779648.0,Basic_Info_Changed / Transacted_Changed / File_Closed / File_Deleted,Normal,Normal,,0x0001000000017EDC,0x0001000000005418,usnjrnl_only,,False,0,Unknown
,12/25/23 16:51:40,,,wow64_microsoft-windows-wlanui_31bf3856ad364e35_10.0.19041.1202_none_eba0f782d66a7366.manifest,\Windows\WinSxS\Manifests\wow64_microsoft-windows-wlanui_31bf3856ad364e35_10.0.19041.1202_none_eba0f782d66a7366.manifest,,,,,,,,3,2023-12-25 16:51:40,\Windows\WinSxS\Manifests\wow64_microsoft-windows-wlanui_31bf3856ad364e35_10.0.19041.1202_none_eba0f782d66a7366.manifest|wow64_microsoft-windows-wlanui_31bf3856ad364e35_10.0.19041.1202_none_eba0f782d66a7366.manifest,1690780592.0,Basic_Info_Changed / Transacted_Changed / File_Closed / File_Deleted,Normal,Normal,,0x0001000000017EDE,0x0001000000005418,usnjrnl_only,,False,0,Unknown
,12/25/23 16:51:40,,,wow64_microsoft-windows-wmadmoe_31bf3856ad364e35_10.0.19041.508_none_6f3ba401b0bce566.manifest,\Windows\WinSxS\Manifests\wow64_microsoft-windows-wmadmoe_31bf3856ad364e35_10.0.19041.508_none_6f3ba401b0bce566.manifest,,,,,,,,3,2023-12-25 16:51:40,\Windows\WinSxS\Manifests\wow64_microsoft-windows-wmadmoe_31bf3856ad364e35_10.0.19041.508_none_6f3ba401b0bce566.manifest|wow64_microsoft-windows-wmadmoe_31bf3856ad364e35_10.0.19041.508_none_6f3ba401b0bce566.manifest,1690781536.0,Basic_Info_Changed / Transacted_Changed / File_Closed / File_Deleted,Normal,Normal,,0x0001000000017EE2,0x0001000000005418,usnjrnl_only,,False,0,Unknown
,12/25/23 16:51:40,,,wow64_microsoft-windows-wmvdspa_31bf3856ad364e35_10.0.19041.746_none_cec9ca8197e52206.manifest,\Windows\WinSxS\Manifests\wow64_microsoft-windows-wmvdspa_31bf3856ad364e35_10.0.19041.746_none_cec9ca8197e52206.manifest,,,,,,,,3,2023-12-25 16:51:40,\Windows\WinSxS\Manifests\wow64_microsoft-windows-wmvdspa_31bf3856ad364e35_10.0.19041.746_none_cec9ca8197e52206.manifest|wow64_microsoft-windows-wmvdspa_31bf3856ad364e35_10.0.19041.746_none_cec9ca8197e52206.manifest,1690782480.0,Basic_Info_Changed / Transacted_Changed / File_Closed / File_Deleted,Normal,Normal,,0x0001000000017F0C,0x0001000000005418,usnjrnl_only,,False,0,Unknown
,12/25/23 16:51:40,,,wow64_microsoft-windows-wwanapi_31bf3856ad364e35_10.0.19041.746_none_8c543a9ab0a04213.manifest,\Windows\WinSxS\Manifests\wow64_microsoft-windows-wwanapi_31bf3856ad364e35_10.0.19041.746_none_8c543a9ab0a04213.manifest,,,,,,,,3,2023-12-25 16:51:40,\Windows\WinSxS\Manifests\wow64_microsoft-windows-wwanapi_31bf3856ad364e35_10.0.19041.746_none_8c543a9ab0a04213.manifest|wow64_microsoft-windows-wwanapi_31bf3856ad364e35_10.0.19041.746_none_8c543a9ab0a04213.manifest,1690783424.0,Basic_Info_Changed / Transacted_Changed / File_Closed / File_Deleted,Normal,Normal,,0x0001000000017F33,0x0001000000005418,usnjrnl_only,,False,0,Unknown
,12/25/23 16:51:40,,,wow64_microsoft-windows-xmllite_31bf3856ad364e35_10.0.19041.546_none_71896fe5367e9aa9.manifest,\Windows\WinSxS\Manifests\wow64_microsoft-windows-xmllite_31bf3856ad364e35_10.0.19041.546_none_71896fe5367e9aa9.manifest,,,,,,,,3,2023-12-25 16:51:40,\Windows\WinSxS\Manifests\wow64_microsoft-windows-xmllite_31bf3856ad364e35_10.0.19041.546_none_71896fe5367e9aa9.manifest|wow64_microsoft-windows-xmllite_31bf3856ad364e35_10.0.19041.546_none_71896fe5367e9aa9.manifest,1690784688.0,Basic_Info_Changed / Transacted_Changed / File_Closed / File_Deleted,Normal,Normal,,0x0001000000013637,0x0001000000005418,usnjrnl_only,,False,0,Unknown
,12/25/23 16:51:40,,,wow64_microsoft-windows-zipfldr_31bf3856ad364e35_10.0.19041.789_none_602c0088c8964924.manifest,\Windows\WinSxS\Manifests\wow64_microsoft-windows-zipfldr_31bf3856ad364e35_10.0.19041.789_none_602c0088c8964924.manifest,,,,,,,,3,2023-12-25 16:51:40,\Windows\WinSxS\Manifests\wow64_microsoft-windows-zipfldr_31bf3856ad364e35_10.0.19041.789_none_602c0088c8964924.manifest|wow64_microsoft-windows-zipfldr_31bf3856ad364e35_10.0.19041.789_none_602c0088c8964924.manifest,1690785632.0,Basic_Info_Changed / Transacted_Changed / File_Closed / File_Deleted,Normal,Normal,,0x0001000000017F42,0x0001000000005418,usnjrnl_only,,False,0,Unknown
